county,week,detected_pixel_days,mean_cloud_fraction,unique_grid_cells,detected_area_km2,year,month
Aweil Centre,2000-10-16,53,0.0,27,1.4324951025535475,2000,10
Aweil Centre,2000-10-23,38,0.0,38,2.015926993024907,2000,10
Aweil Centre,2000-10-30,152,0.0,83,4.402623148984815,2000,10
Aweil Centre,2001-10-15,19,0.0,11,0.583370340149964,2001,10
Aweil Centre,2001-10-29,38,0.0,19,1.00762204045512,2001,10
Aweil Centre,2002-09-02,3,0.0,3,0.15922079062653108,2002,9
Aweil Centre,2002-09-16,3,0.0,3,0.15910048653205472,2002,9
Aweil Centre,2002-09-23,5,0.0,5,0.2651375960544848,2002,9
Aweil Centre,2002-09-30,2,0.0,2,0.10606768718664208,2002,9
Aweil Centre,2002-10-28,1,0.0,1,0.053087688165767664,2002,10
Aweil Centre,2002-11-25,6,0.0,6,0.3184662306511984,2002,11
Aweil Centre,2002-12-02,4,0.0,4,0.2123169530882414,2002,12
Aweil Centre,2002-12-23,2,0.0,2,0.10618363729858324,2002,12
Aweil Centre,2003-01-27,3,0.0,3,0.1590983969880506,2003,1
Aweil Centre,2003-03-31,2,0.0,2,0.10606888013314034,2003,3
Aweil Centre,2003-06-09,1,0.0,1,0.053058508046205335,2003,6
Aweil Centre,2003-09-22,6,0.0,6,0.31837353155728265,2003,9
Aweil Centre,2003-09-29,42,0.0,26,1.3788795537721477,2003,9
Aweil Centre,2003-10-13,2,0.0,2,0.10618363729858324,2003,10
Aweil Centre,2003-10-20,105,0.0,86,4.5622869734344,2003,10
Aweil Centre,2003-10-27,47,0.0,30,1.5910905049623163,2003,10
Aweil Centre,2003-11-03,1,0.0,1,0.0530825402499146,2003,11
Aweil Centre,2003-11-24,3,0.0,3,0.15939981141911128,2003,11
Aweil Centre,2003-12-01,2,0.0,2,0.10607572877490125,2003,12
Aweil Centre,2003-12-15,62,0.0,62,3.2914633307644774,2003,12
Aweil Centre,2004-10-18,6,0.0,4,0.21223361401719348,2004,10
Aweil Centre,2004-11-15,4,0.0,4,0.21221483011068246,2004,11
Aweil Centre,2004-12-20,1,0.0,1,0.05309053842340049,2004,12
Aweil Centre,2005-01-24,2,0.0,2,0.10620204584912639,2005,1
Aweil Centre,2005-08-29,88,0.0,50,2.65350056886083,2005,8
Aweil Centre,2005-09-05,19,0.0,17,0.9022636278284288,2005,9
Aweil Centre,2005-09-19,15,0.0,9,0.4775133512511372,2005,9
Aweil Centre,2005-09-26,162,0.0,129,6.842293767748819,2005,9
Aweil Centre,2005-10-03,29,0.0,14,0.7426901049483984,2005,10
Aweil Centre,2005-10-10,6,0.0,4,0.2123390379131235,2005,10
Aweil Centre,2005-10-31,5,0.0,4,0.2123938421167264,2005,10
Aweil Centre,2005-11-07,4,0.0,3,0.15930926728816436,2005,11
Aweil Centre,2005-11-14,1,0.0,1,0.053086546149629314,2005,11
Aweil Centre,2005-11-21,9,0.0,9,0.4779106056748943,2005,11
Aweil Centre,2005-11-28,2,0.0,2,0.10620768037512626,2005,11
Aweil Centre,2006-08-14,1,0.0,1,0.05306288698107143,2006,8
Aweil Centre,2006-08-21,11,0.0,11,0.5838483018386635,2006,8
Aweil Centre,2006-08-28,56,0.0,30,1.5918968046961175,2006,8
Aweil Centre,2006-09-04,140,0.0,140,7.427807209281044,2006,9
Aweil Centre,2006-09-11,54,0.0,32,1.6971036978744116,2006,9
Aweil Centre,2006-09-18,2,0.0,1,0.05302200561973393,2006,9
Aweil Centre,2006-09-25,23,0.0,12,0.6364735631955751,2006,9
Aweil Centre,2006-10-02,543,0.0,351,18.619415904571326,2006,10
Aweil Centre,2006-10-09,29,0.0,24,1.2728963550481407,2006,10
Aweil Centre,2006-10-16,33,0.0,25,1.3258359629087302,2006,10
Aweil Centre,2006-10-23,3,0.0,3,0.15911359316235188,2006,10
Aweil Centre,2006-10-30,15,0.0,15,0.7961234765460092,2006,10
Aweil Centre,2006-11-06,50,0.0,48,2.5462970935896267,2006,11
Aweil Centre,2006-11-13,93,0.0,66,3.5006663412451386,2006,11
Aweil Centre,2006-11-20,248,0.0,222,11.782469722206118,2006,11
Aweil Centre,2006-11-27,40,0.0,40,2.1234351474177426,2006,11
Aweil Centre,2006-12-04,13,0.0,13,0.6900338796777045,2006,12
Aweil Centre,2007-04-09,4,0.0,4,0.21244648406080843,2007,4
Aweil Centre,2007-08-20,170,0.0,117,6.20908315716776,2007,8
Aweil Centre,2007-08-27,6,0.0,6,0.3183892580685269,2007,8
Aweil Centre,2007-09-03,83,0.0,70,3.714659978796036,2007,9
Aweil Centre,2007-09-10,2,0.0,2,0.10615243468410362,2007,9
Aweil Centre,2007-09-17,466,0.0,443,23.5036349381893,2007,9
Aweil Centre,2007-09-24,589,0.0,378,20.051297433411204,2007,9
Aweil Centre,2007-10-01,268,0.0,158,8.382625547061062,2007,10
Aweil Centre,2007-10-08,356,0.0,167,8.859978299713106,2007,10
Aweil Centre,2007-10-15,132,0.0,64,3.3949489177883057,2007,10
Aweil Centre,2007-10-22,73,0.0,68,3.6077652694008777,2007,10
Aweil Centre,2007-10-29,292,0.0,174,9.23344124322236,2007,10
Aweil Centre,2007-11-05,23,0.0,14,0.7424626348558034,2007,11
Aweil Centre,2007-11-12,71,0.0,69,3.6623536324464085,2007,11
Aweil Centre,2007-11-26,29,0.0,26,1.3802018250895194,2007,11
Aweil Centre,2007-12-03,12,0.0,12,0.6370225471388786,2007,12
Aweil Centre,2007-12-10,14,0.0,14,0.7431936382826063,2007,12
Aweil Centre,2007-12-17,3,0.0,3,0.15925649415423104,2007,12
Aweil Centre,2007-12-24,4,0.0,4,0.21234018197422666,2007,12
Aweil Centre,2008-04-14,2,0.0,2,0.10612139908939178,2008,4
Aweil Centre,2008-06-23,2,0.0,2,0.10616937587354494,2008,6
Aweil Centre,2008-08-04,9,0.0,5,0.2654247270289928,2008,8
Aweil Centre,2008-08-11,34,0.0,25,1.3260256361735894,2008,8
Aweil Centre,2008-08-18,4,0.0,4,0.2121463952466598,2008,8
Aweil Centre,2008-08-25,126,0.0,112,5.94109452942382,2008,8
Aweil Centre,2008-09-01,683,0.0,234,12.417459712252064,2008,9
Aweil Centre,2008-09-08,651,0.0,337,17.881951778135416,2008,9
Aweil Centre,2008-09-15,207,0.0,113,5.996531569478823,2008,9
Aweil Centre,2008-09-22,707,0.0,433,22.978311770192256,2008,9
Aweil Centre,2008-09-29,268,0.0,188,9.976148429958094,2008,9
Aweil Centre,2008-10-06,277,0.0,179,9.498814940241866,2008,10
Aweil Centre,2008-10-13,805,0.0,428,22.7156610630248,2008,10
Aweil Centre,2008-10-20,2399,0.0,946,50.19893429579248,2008,10
Aweil Centre,2008-10-27,2226,0.0,759,40.272154377579604,2008,10
Aweil Centre,2008-11-03,1249,0.0,462,24.514989182006612,2008,11
Aweil Centre,2008-11-10,801,0.0,207,10.98426646123847,2008,11
Aweil Centre,2008-11-17,368,0.0,109,5.785606447700821,2008,11
Aweil Centre,2008-11-24,242,0.0,62,3.291263282735327,2008,11
Aweil Centre,2008-12-01,133,0.0,50,2.6542855709477733,2008,12
Aweil Centre,2008-12-08,130,0.0,44,2.3357708705977482,2008,12
Aweil Centre,2008-12-15,105,0.0,34,1.8049091274321187,2008,12
Aweil Centre,2009-08-17,30,0.0,22,1.1676136514925533,2009,8
Aweil Centre,2009-08-24,103,0.0,79,4.191850167434439,2009,8
Aweil Centre,2009-08-31,63,0.0,46,2.439918604696841,2009,8
Aweil Centre,2009-09-07,22,0.0,19,1.0081951459812797,2009,9
Aweil Centre,2009-09-14,9,0.0,7,0.3714313153785182,2009,9
Aweil Centre,2009-09-21,21,0.0,19,1.0079809975524303,2009,9
Aweil Centre,2009-09-28,72,0.0,65,3.4477867197868743,2009,9
Aweil Centre,2009-10-12,17,0.0,16,0.8487578049668966,2009,10
Aweil Centre,2009-10-19,1,0.0,1,0.05307188681895483,2009,10
Aweil Centre,2009-10-26,1,0.0,1,0.0530933815313373,2009,10
Aweil Centre,2010-01-25,2,0.0,2,0.10619724559903912,2010,1
Aweil Centre,2010-08-16,13,0.0,13,0.6899776675231574,2010,8
Aweil Centre,2010-08-23,4,0.0,4,0.2122737035945542,2010,8
Aweil Centre,2010-08-30,15,0.0,11,0.5838452063106061,2010,8
Aweil Centre,2010-09-06,2,0.0,2,0.10618420592021158,2010,9
Aweil Centre,2010-09-13,22,0.0,12,0.6366769070622471,2010,9
Aweil Centre,2010-09-20,101,0.0,85,4.5088936601451675,2010,9
Aweil Centre,2010-09-27,4056,0.0,1765,93.65147934660487,2010,9
Aweil Centre,2010-10-04,2687,0.0,1461,77.50902861652641,2010,10
Aweil Centre,2010-10-11,909,0.0,396,21.006882879154833,2010,10
Aweil Centre,2010-10-18,106,0.0,57,3.0228160986501185,2010,10
Aweil Centre,2010-10-25,14,0.0,14,0.7425036172598911,2010,10
Aweil Centre,2010-11-01,18,0.0,15,0.7957036629105587,2010,11
Aweil Centre,2010-11-08,27,0.0,12,0.6362974989400543,2010,11
Aweil Centre,2010-11-15,29,0.0,16,0.8484331758988978,2010,11
Aweil Centre,2010-11-29,1,0.0,1,0.0530825402499146,2010,11
Aweil Centre,2011-10-31,5,0.0,3,0.1592885727643464,2011,10
Aweil Centre,2011-11-07,2,0.0,2,0.10618698585130831,2011,11
Aweil Centre,2011-11-21,9,0.0,9,0.4777216290380781,2011,11
Aweil Centre,2012-08-20,9,0.0,9,0.47737462804407793,2012,8
Aweil Centre,2012-09-10,13,0.0,13,0.6895421173010753,2012,9
Aweil Centre,2012-09-17,23,0.0,14,0.7427473058883783,2012,9
Aweil Centre,2012-09-24,12,0.0,12,0.6366856075005886,2012,9
Aweil Centre,2012-10-01,15,0.0,12,0.6364126749256409,2012,10
Aweil Centre,2012-10-08,24,0.0,24,1.27287349955226,2012,10
Aweil Centre,2012-10-15,13,0.0,12,0.636542471690623,2012,10
Aweil Centre,2012-10-22,2,0.0,2,0.10620373773299172,2012,10
Aweil Centre,2012-10-29,21,0.0,21,1.1149451217291946,2012,10
Aweil Centre,2012-11-12,13,0.0,10,0.5308577019705789,2012,11
Aweil Centre,2012-11-19,5,0.0,4,0.21230288947402626,2012,11
Aweil Centre,2013-03-11,2,0.0,2,0.10607424145035349,2013,3
Aweil Centre,2013-03-18,2,0.0,2,0.10607424145035349,2013,3
Aweil Centre,2013-08-19,1,0.0,1,0.0531021506207456,2013,8
Aweil Centre,2013-10-07,2,0.0,2,0.10605570262083501,2013,10
Aweil Centre,2013-10-14,7,0.0,7,0.3714324711887983,2013,10
Aweil Centre,2013-11-04,5,0.0,5,0.2653435044797867,2013,11
Aweil Centre,2013-11-11,28,0.0,28,1.485857371397833,2013,11
Aweil Centre,2013-11-18,32,0.0,29,1.5389563103681783,2013,11
Aweil Centre,2013-11-25,282,0.0,246,13.061913705286608,2013,11
Aweil Centre,2013-12-02,56,0.0,47,2.495984914749041,2013,12
Aweil Centre,2014-01-06,2,0.0,2,0.1060542277014211,2014,1
Aweil Centre,2014-08-18,18,0.0,18,0.9551345874066355,2014,8
Aweil Centre,2014-08-25,6,0.0,3,0.15910048653205472,2014,8
Aweil Centre,2014-09-08,26,0.0,13,0.689438623669533,2014,9
Aweil Centre,2014-09-15,46,0.0,22,1.1667561684756285,2014,9
Aweil Centre,2014-09-22,27,0.0,19,1.0076481563369086,2014,9
Aweil Centre,2014-09-29,3,0.0,3,0.15910078497713495,2014,9
Aweil Centre,2014-10-06,31,0.0,18,0.9546004753896453,2014,10
Aweil Centre,2014-10-13,99,0.0,72,3.8216522982533214,2014,10
Aweil Centre,2014-10-20,7,0.0,7,0.37146981067083684,2014,10
Aweil Centre,2014-10-27,14,0.0,14,0.7426100132960165,2014,10
Aweil Centre,2014-11-03,77,0.0,36,1.9095681385802923,2014,11
Aweil Centre,2014-11-10,51,0.0,51,2.7062972651236694,2014,11
Aweil Centre,2014-11-17,21,0.0,20,1.0611935635941254,2014,11
Aweil Centre,2014-11-24,13,0.0,12,0.6372700118738455,2014,11
Aweil Centre,2014-12-01,21,0.0,15,0.7966000795216139,2014,12
Aweil Centre,2015-11-02,21,0.0,21,1.114325868700777,2015,11
Aweil Centre,2015-11-09,257,0.0,165,8.753436167021194,2015,11
Aweil Centre,2015-11-16,52,0.0,33,1.7502131358499677,2015,11
Aweil Centre,2015-11-23,52,0.0,32,1.6970743791378526,2015,11
Aweil Centre,2016-08-08,39,0.0,31,1.6441879788117588,2016,8
Aweil Centre,2016-08-15,245,0.0,131,6.947525649737912,2016,8
Aweil Centre,2016-08-22,256,0.0,183,9.70411407025436,2016,8
Aweil Centre,2016-09-12,1,0.0,1,0.05303369447407172,2016,9
Aweil Centre,2016-11-21,32,0.0,18,0.9559209551280357,2016,11
Aweil Centre,2016-11-28,13,0.0,13,0.6901717806253183,2016,11
Aweil Centre,2017-01-09,1,0.0,1,0.053077657385027746,2017,1
Aweil Centre,2017-10-16,24,0.0,19,1.008727139341629,2017,10
Aweil Centre,2017-10-23,4,0.0,4,0.2123438965655306,2017,10
Aweil Centre,2017-10-30,4,0.0,2,0.10617309229925863,2017,10
Aweil Centre,2017-11-06,12,0.0,7,0.3716489355368902,2017,11
Aweil Centre,2017-11-20,6,0.0,3,0.1591904089125155,2017,11
Aweil Centre,2017-12-18,5,0.0,5,0.26555230331811075,2017,12
Aweil Centre,2018-01-22,3,0.0,3,0.15909002463074126,2018,1
Aweil Centre,2018-01-29,2,0.0,2,0.10605722465411405,2018,1
Aweil Centre,2018-05-21,1,0.0,1,0.05307909554193833,2018,5
Aweil Centre,2018-10-22,2,0.0,2,0.10603979260250174,2018,10
Aweil Centre,2019-02-25,1,0.0,1,0.05304763929115732,2019,2
Aweil Centre,2019-06-10,3,0.0,3,0.1591248760833347,2019,6
Aweil Centre,2019-09-09,3,0.0,3,0.15912428298037973,2019,9
Aweil Centre,2019-09-23,3,0.0,3,0.15912369000883736,2019,9
Aweil Centre,2019-10-28,3,0.0,3,0.1591248760833347,2019,10
Aweil Centre,2019-11-04,19,0.0,10,0.530437223518145,2019,11
Aweil Centre,2019-11-11,7,0.0,7,0.37135525611666753,2019,11
Aweil Centre,2019-11-25,18,0.0,12,0.6373054747220812,2019,11
Aweil Centre,2019-12-02,5,0.0,5,0.26545743210361067,2019,12
Aweil Centre,2019-12-09,49,0.0,43,2.2838790118485854,2019,12
Aweil Centre,2019-12-23,1,0.0,1,0.053091676508877375,2019,12
Aweil Centre,2020-08-31,387,0.0,322,17.079086872077408,2020,8
Aweil Centre,2020-09-07,472,0.0,320,16.969774855027563,2020,9
Aweil Centre,2020-09-14,123,0.0,92,4.879827958123689,2020,9
Aweil Centre,2020-09-21,48,0.0,24,1.2732228560009013,2020,9
Aweil Centre,2020-09-28,1089,0.0,638,33.8434421461245,2020,9
Aweil Centre,2020-10-05,1502,0.0,1144,60.68517105418144,2020,10
Aweil Centre,2020-10-12,2239,0.0,933,49.48613907442673,2020,10
Aweil Centre,2020-10-19,159,0.0,80,4.243504308703309,2020,10
Aweil Centre,2020-10-26,205,0.0,100,5.304606251957324,2020,10
Aweil Centre,2020-11-02,754,0.0,271,14.374196833950663,2020,11
Aweil Centre,2020-11-09,786,0.0,331,17.558053742385777,2020,11
Aweil Centre,2020-11-16,194,0.0,100,5.304608152330554,2020,11
Aweil Centre,2020-11-23,3,0.0,3,0.15925991936042588,2020,11
Aweil Centre,2020-11-30,2,0.0,2,0.10625885746932373,2020,11
Aweil Centre,2020-12-07,1,0.0,1,0.05312750263959195,2020,12
Aweil Centre,2021-07-26,2,0.0,2,0.10610822665523202,2021,7
Aweil Centre,2021-08-02,359,0.0,130,6.896424525679508,2021,8
Aweil Centre,2021-08-09,87,0.0,49,2.599146553934539,2021,8
Aweil Centre,2021-08-16,17,0.0,17,0.9018598387417518,2021,8
Aweil Centre,2021-08-23,63,0.0,53,2.81131684574534,2021,8
Aweil Centre,2021-09-20,31,0.0,18,0.9552211822871735,2021,9
Aweil Centre,2021-09-27,29,0.0,26,1.379734842896235,2021,9
Aweil Centre,2021-10-04,379,0.0,158,8.380825835298085,2021,10
Aweil Centre,2021-10-11,47,0.0,23,1.220154116989555,2021,10
Aweil Centre,2021-10-18,61,0.0,30,1.5919505026033054,2021,10
Aweil Centre,2021-10-25,30,0.0,30,1.5915329995719751,2021,10
Aweil Centre,2021-11-01,68,0.0,58,3.076701795685501,2021,11
Aweil Centre,2021-11-08,72,0.0,38,2.0157726839852783,2021,11
Aweil Centre,2021-11-15,9,0.0,8,0.42437747316022356,2021,11
Aweil Centre,2021-11-22,1,0.0,1,0.053091676508877375,2021,11
Aweil Centre,2021-11-29,3,0.0,3,0.15927502932631807,2021,11
Aweil Centre,2021-12-06,2,0.0,1,0.053091676508877375,2021,12
Aweil Centre,2022-01-24,1,0.0,1,0.053091676508877375,2022,1
Aweil Centre,2022-08-22,12,0.0,8,0.42462211200008854,2022,8
Aweil Centre,2022-08-29,16,0.0,8,0.4243095121229521,2022,8
Aweil Centre,2022-09-05,13,0.0,13,0.6896195676424702,2022,9
Aweil Centre,2022-09-12,110,0.0,47,2.4932987995635876,2022,9
Aweil Centre,2022-09-19,285,0.0,115,6.099878480380578,2022,9
Aweil Centre,2022-09-26,174,0.0,72,3.819705814761416,2022,9
Aweil Centre,2022-10-03,14,0.0,14,0.7432022110348719,2022,10
Aweil Centre,2022-10-10,10,0.0,10,0.5303279553091284,2022,10
Aweil Centre,2022-10-24,204,0.0,89,4.720415451283064,2022,10
Aweil Centre,2022-10-31,110,0.0,43,2.2809131183691242,2022,10
Aweil Centre,2022-11-07,127,0.0,94,4.9878393097825775,2022,11
Aweil Centre,2022-11-14,22,0.0,17,0.9024012879618478,2022,11
Aweil Centre,2022-11-21,3,0.0,3,0.15926791234094406,2022,11
Aweil Centre,2023-05-29,7,0.0,7,0.37127367011317974,2023,5
Aweil Centre,2023-11-06,11,0.0,11,0.5836376988483539,2023,11
Aweil Centre,2023-11-13,2,0.0,2,0.10607840364652088,2023,11
Aweil Centre,2023-12-04,24,0.0,20,1.0621833763617674,2023,12
Aweil Centre,2024-01-01,9,0.0,6,0.31861479850099444,2024,1
Aweil Centre,2024-02-12,3,0.0,3,0.1592707476373702,2024,2
Aweil Centre,2024-09-02,129,0.0,70,3.7125880723034133,2024,9
Aweil Centre,2024-09-09,2,0.0,2,0.10607096295318752,2024,9
Aweil Centre,2024-09-16,36,0.0,23,1.2202040516477215,2024,9
Aweil Centre,2024-09-23,3,0.0,3,0.15925535101510507,2024,9
Aweil Centre,2024-10-21,21,0.0,12,0.6369769847984961,2024,10
Aweil Centre,2024-10-28,52,0.0,44,2.3338341658084296,2024,10
Aweil Centre,2024-11-04,61,0.0,27,1.4315966169520618,2024,11
Aweil Centre,2024-11-11,5,0.0,2,0.10603948714429956,2024,11
Aweil Centre,2024-11-25,1,0.0,1,0.05307794510404829,2024,11
Aweil Centre,2024-12-02,13,0.0,13,0.6903102504260482,2024,12
Aweil Centre,2024-12-16,1,0.0,1,0.05310636954105984,2024,12
Aweil Centre,2025-10-13,155,0.0,139,7.375376150568354,2025,10
Aweil Centre,2025-10-20,171,0.0,150,7.957585488875643,2025,10
Aweil Centre,2025-10-27,14,0.0,14,0.7425135765765242,2025,10
Aweil Centre,2025-11-03,1,0.0,1,0.053037864387450624,2025,11
Aweil Centre,2025-11-10,4,0.0,2,0.10609114093150064,2025,11
Aweil Centre,2025-11-24,13,0.0,7,0.37159574410793095,2025,11
Aweil Centre,2025-12-01,1,0.0,1,0.053079383041719434,2025,12
Aweil Centre,2025-12-15,2,0.0,2,0.10621563895750234,2025,12
Aweil East,2000-10-30,28,0.0,14,0.7422111723705037,2000,10
Aweil East,2001-08-20,28,0.0,28,1.4843980914220856,2001,8
Aweil East,2001-09-03,357,0.0,357,18.930220899017485,2001,9
Aweil East,2001-10-01,527,0.0,434,23.013772430394106,2001,10
Aweil East,2001-10-08,185,0.0,94,4.984185814652307,2001,10
Aweil East,2001-10-15,10,0.0,5,0.26513166932554283,2001,10
Aweil East,2001-10-22,410,0.0,391,20.73163862566493,2001,10
Aweil East,2001-10-29,170,0.0,108,5.72665363508063,2001,10
Aweil East,2001-11-05,241,0.0,115,6.098010708271751,2001,11
Aweil East,2001-11-12,153,0.0,117,6.203986025414759,2001,11
Aweil East,2001-11-19,121,0.0,48,2.545184006778993,2001,11
Aweil East,2001-11-26,84,0.0,34,1.8029140194929643,2001,11
Aweil East,2001-12-03,4,0.0,2,0.1060340555811675,2001,12
Aweil East,2002-08-05,14,0.0,11,0.5830450127413808,2002,8
Aweil East,2002-08-12,182,0.0,160,8.481659971775553,2002,8
Aweil East,2002-08-19,93,0.0,69,3.657343125754636,2002,8
Aweil East,2002-08-26,56,0.0,56,2.9683204280254647,2002,8
Aweil East,2002-09-23,11,0.0,11,0.5831668942414294,2002,9
Aweil East,2002-09-30,21,0.0,16,0.8482415987086139,2002,9
Aweil East,2002-10-07,20,0.0,20,1.0600760287113569,2002,10
Aweil East,2002-11-04,2,0.0,1,0.05298320314798697,2002,11
Aweil East,2002-11-18,1,0.0,1,0.05298815393166777,2002,11
Aweil East,2003-01-27,1,0.0,1,0.05304024102458606,2003,1
Aweil East,2003-04-21,2,0.0,1,0.052917861466258154,2003,4
Aweil East,2003-05-12,5,0.0,5,0.2647844801220711,2003,5
Aweil East,2003-05-19,4,0.0,4,0.21178168086258237,2003,5
Aweil East,2003-06-02,16,0.0,16,0.8479582095076582,2003,6
Aweil East,2003-06-09,96,0.0,92,4.8784441226188475,2003,6
Aweil East,2003-06-16,614,0.0,330,17.50039227327519,2003,6
Aweil East,2003-06-23,958,0.0,347,18.399608294698652,2003,6
Aweil East,2003-06-30,120,0.0,90,4.772721350932273,2003,6
Aweil East,2003-07-07,16,0.0,16,0.8484919143099799,2003,7
Aweil East,2003-07-14,14,0.0,13,0.6893033630139671,2003,7
Aweil East,2003-07-21,47,0.0,46,2.4387715371814314,2003,7
Aweil East,2003-07-28,3,0.0,3,0.15908733467686625,2003,7
Aweil East,2003-08-04,316,0.0,152,8.06028815661021,2003,8
Aweil East,2003-08-11,442,0.0,196,10.393462638285389,2003,8
Aweil East,2003-08-18,809,0.0,540,28.633402333720486,2003,8
Aweil East,2003-08-25,54,0.0,52,2.7574278647914903,2003,8
Aweil East,2003-09-01,470,0.0,406,21.528093210614994,2003,9
Aweil East,2003-09-08,1335,0.0,796,42.2060559951654,2003,9
Aweil East,2003-09-15,2542,0.0,1110,58.853818655899765,2003,9
Aweil East,2003-09-22,2700,0.0,904,47.93436129962594,2003,9
Aweil East,2003-09-29,1622,0.0,610,32.341799453364345,2003,9
Aweil East,2003-10-06,21,0.0,12,0.6361952598535476,2003,10
Aweil East,2003-10-13,1369,0.0,508,26.9352647970434,2003,10
Aweil East,2003-10-20,2524,0.0,801,42.47007372757487,2003,10
Aweil East,2003-10-27,1787,0.0,607,32.18356393854181,2003,10
Aweil East,2003-11-03,496,0.0,289,15.32353735297643,2003,11
Aweil East,2003-11-10,1113,0.0,422,22.37484845396885,2003,11
Aweil East,2003-11-17,679,0.0,304,16.118442915027387,2003,11
Aweil East,2003-11-24,190,0.0,102,5.407378768104837,2003,11
Aweil East,2003-12-01,98,0.0,64,3.392605096244271,2003,12
Aweil East,2003-12-08,69,0.0,37,1.9613570933392033,2003,12
Aweil East,2003-12-15,47,0.0,29,1.5375275373071124,2003,12
Aweil East,2003-12-22,1,0.0,1,0.05303100649015638,2003,12
Aweil East,2003-12-29,16,0.0,10,0.530309765063666,2003,12
Aweil East,2004-01-05,1,0.0,1,0.05303100649015638,2004,1
Aweil East,2004-01-12,3,0.0,3,0.15909272039409245,2004,1
Aweil East,2004-05-03,3,0.0,3,0.15882119432782782,2004,5
Aweil East,2004-08-16,36,0.0,22,1.1667287279852159,2004,8
Aweil East,2004-08-23,224,0.0,112,5.939706592544097,2004,8
Aweil East,2004-08-30,31,0.0,31,1.6439924528704584,2004,8
Aweil East,2004-09-27,6,0.0,6,0.31804001587344993,2004,9
Aweil East,2004-10-04,1,0.0,1,0.05299922744208715,2004,10
Aweil East,2004-10-18,1,0.0,1,0.052994931780885914,2004,10
Aweil East,2004-10-25,1,0.0,1,0.05299523912957756,2004,10
Aweil East,2004-11-01,1,0.0,1,0.052949316772695626,2004,11
Aweil East,2004-11-08,1,0.0,1,0.052999533669429735,2004,11
Aweil East,2004-12-20,5,0.0,3,0.1588301314069499,2004,12
Aweil East,2005-08-15,1,0.0,1,0.053036376642161424,2005,8
Aweil East,2005-08-22,29,0.0,29,1.537770151124744,2005,8
Aweil East,2005-08-29,129,0.0,100,5.302717077457789,2005,8
Aweil East,2005-09-12,16,0.0,16,0.848450294105089,2005,9
Aweil East,2005-09-19,371,0.0,166,8.802702895803153,2005,9
Aweil East,2005-09-26,1208,0.0,411,21.793279532637406,2005,9
Aweil East,2005-10-03,653,0.0,277,14.689064206413125,2005,10
Aweil East,2005-10-10,1831,0.0,1390,73.70391642377231,2005,10
Aweil East,2005-10-17,1554,0.0,459,24.338447603994968,2005,10
Aweil East,2005-10-24,1665,0.0,936,49.62675389066155,2005,10
Aweil East,2005-10-31,912,0.0,588,31.171880520087665,2005,10
Aweil East,2005-11-07,248,0.0,140,7.4200504007275025,2005,11
Aweil East,2005-11-14,73,0.0,54,2.861461657407157,2005,11
Aweil East,2005-11-21,59,0.0,41,2.1719283549032244,2005,11
Aweil East,2005-11-28,23,0.0,21,1.1127478319636204,2005,11
Aweil East,2005-12-05,10,0.0,10,0.5298404949677836,2005,12
Aweil East,2005-12-12,3,0.0,2,0.10589609219300086,2005,12
Aweil East,2005-12-19,3,0.0,3,0.1588428661378231,2005,12
Aweil East,2006-01-02,2,0.0,1,0.053022607631543706,2006,1
Aweil East,2006-07-10,1,0.0,1,0.05303160429549395,2006,7
Aweil East,2006-08-14,8,0.0,8,0.4242491310114949,2006,8
Aweil East,2006-09-04,377,0.0,191,10.127807890148695,2006,9
Aweil East,2006-09-11,244,0.0,114,6.044790237928855,2006,9
Aweil East,2006-09-25,127,0.0,50,2.650796977019888,2006,9
Aweil East,2006-10-02,2773,0.0,1576,83.56158776542998,2006,10
Aweil East,2006-10-09,2317,0.0,754,39.978174381082745,2006,10
Aweil East,2006-10-16,576,0.0,320,16.96723314562162,2006,10
Aweil East,2006-10-23,1292,0.0,1109,58.7975608417928,2006,10
Aweil East,2006-10-30,982,0.0,599,31.75707762251839,2006,10
Aweil East,2006-11-06,523,0.0,384,20.36028402985474,2006,11
Aweil East,2006-11-13,211,0.0,198,10.497631179970304,2006,11
Aweil East,2006-11-20,171,0.0,166,8.797739575117468,2006,11
Aweil East,2006-11-27,76,0.0,44,2.331734693864409,2006,11
Aweil East,2006-12-04,35,0.0,20,1.0598007550500612,2006,12
Aweil East,2006-12-11,6,0.0,4,0.21186984658130004,2006,12
Aweil East,2006-12-18,46,0.0,37,1.9603649581941363,2006,12
Aweil East,2006-12-25,45,0.0,39,2.0658636510195727,2006,12
Aweil East,2007-01-01,1,0.0,1,0.05302861232705702,2007,1
Aweil East,2007-01-08,3,0.0,3,0.159086734350562,2007,1
Aweil East,2007-08-20,146,0.0,101,5.355714009968344,2007,8
Aweil East,2007-08-27,50,0.0,50,2.6511482944856297,2007,8
Aweil East,2007-09-10,136,0.0,109,5.77871250314939,2007,9
Aweil East,2007-09-17,1259,0.0,820,43.47716171712587,2007,9
Aweil East,2007-09-24,3589,0.0,1595,84.5663829511913,2007,9
Aweil East,2007-10-01,1649,0.0,1234,65.428563134087,2007,10
Aweil East,2007-10-08,5123,0.0,1991,105.56571898943072,2007,10
Aweil East,2007-10-15,2647,0.0,1457,77.25267219590599,2007,10
Aweil East,2007-10-22,5097,0.0,3054,161.92773503723785,2007,10
Aweil East,2007-10-29,6645,0.0,2425,128.5778179772534,2007,10
