county,week,flood_type,detected_pixel_days,mean_cloud_fraction,unique_grid_cells,detected_area_km2,year,month
Aweil East,2021-11-29,recurring,113,0.0,65,3.446086688492172,2021,11
Aweil East,2021-11-29,unusual,82,0.0,52,2.7563559293293656,2021,11
Aweil East,2021-12-06,recurring,8,0.0,5,0.2650719803076574,2021,12
Aweil East,2021-12-06,unusual,34,0.0,16,0.8479344284023245,2021,12
Aweil East,2021-12-13,unusual,4,0.0,2,0.10598986356177183,2021,12
Aweil East,2021-12-20,unusual,14,0.0,11,0.582941790593958,2021,12
Aweil East,2021-12-27,unusual,3,0.0,3,0.15898479541332067,2021,12
Aweil East,2022-05-30,unusual,2,0.0,2,0.10588526591317536,2022,5
Aweil East,2022-08-01,recurring,68,0.0,32,1.696454722511603,2022,8
Aweil East,2022-08-01,unusual,195,0.0,166,8.79796403102262,2022,8
Aweil East,2022-08-15,recurring,60,0.0,60,3.180894620973872,2022,8
Aweil East,2022-08-15,unusual,100,0.0,100,5.299843999231659,2022,8
Aweil East,2022-08-22,recurring,23,0.0,19,1.007378481396234,2022,8
Aweil East,2022-08-22,unusual,288,0.0,169,8.955803046075179,2022,8
Aweil East,2022-08-29,recurring,65,0.0,28,1.484728243731469,2022,8
Aweil East,2022-09-05,recurring,11,0.0,11,0.583280191806281,2022,9
Aweil East,2022-09-12,recurring,553,0.0,515,27.30813913638768,2022,9
Aweil East,2022-09-12,unusual,48,0.0,46,2.437484101568405,2022,9
Aweil East,2022-09-19,recurring,1025,0.0,419,22.216743871296792,2022,9
Aweil East,2022-09-19,unusual,71,0.0,43,2.2792162531256017,2022,9
Aweil East,2022-09-26,recurring,4293,0.0,1224,64.90045016245944,2022,9
Aweil East,2022-09-26,unusual,1562,0.0,733,38.862040898116476,2022,9
Aweil East,2022-10-03,recurring,1309,0.0,650,34.464669589586755,2022,10
Aweil East,2022-10-03,unusual,359,0.0,184,9.753828754972213,2022,10
Aweil East,2022-10-10,recurring,292,0.0,154,8.165078796205833,2022,10
Aweil East,2022-10-10,unusual,106,0.0,60,3.18100376599839,2022,10
Aweil East,2022-10-24,recurring,1574,0.0,582,30.858273039622745,2022,10
Aweil East,2022-10-24,unusual,1393,0.0,719,38.11673344335615,2022,10
Aweil East,2022-10-31,recurring,1158,0.0,372,19.723750814127317,2022,10
Aweil East,2022-10-31,unusual,702,0.0,367,19.45547144416081,2022,10
Aweil East,2022-11-07,recurring,1091,0.0,679,36.00224534856297,2022,11
Aweil East,2022-11-07,unusual,1062,0.0,831,44.057934405661186,2022,11
Aweil East,2022-11-14,recurring,1903,0.0,781,41.410677107465496,2022,11
Aweil East,2022-11-14,unusual,2440,0.0,1192,63.19649688147841,2022,11
Aweil East,2022-11-21,recurring,1312,0.0,468,24.814254437623607,2022,11
Aweil East,2022-11-21,unusual,1432,0.0,576,30.535934870111586,2022,11
Aweil East,2022-11-28,recurring,228,0.0,93,4.930660534280171,2022,11
Aweil East,2022-11-28,unusual,249,0.0,148,7.846015758054812,2022,11
Aweil East,2022-12-05,recurring,200,0.0,46,2.438762386686038,2022,12
Aweil East,2022-12-05,unusual,355,0.0,128,6.785294191992808,2022,12
Aweil East,2022-12-12,recurring,48,0.0,20,1.0603124246383278,2022,12
Aweil East,2022-12-12,unusual,98,0.0,49,2.5971120814528526,2022,12
Aweil East,2022-12-19,recurring,18,0.0,5,0.2650716774449764,2022,12
Aweil East,2022-12-19,unusual,24,0.0,10,0.5299487031832858,2022,12
Aweil East,2022-12-26,unusual,3,0.0,3,0.15897678803030407,2022,12
Aweil East,2023-01-02,unusual,8,0.0,7,0.3709623713091586,2023,1
Aweil East,2023-01-09,unusual,7,0.0,6,0.3179680540843301,2023,1
Aweil East,2023-01-16,unusual,6,0.0,5,0.26497373707034344,2023,1
Aweil East,2023-07-10,recurring,18,0.0,16,0.8482479552606761,2023,7
Aweil East,2023-07-10,unusual,33,0.0,33,1.7495356434334912,2023,7
Aweil East,2023-07-17,recurring,18,0.0,18,0.9542753551407346,2023,7
Aweil East,2023-07-17,unusual,22,0.0,22,1.1662215783513927,2023,7
Aweil East,2023-07-24,recurring,5,0.0,5,0.2650753102645203,2023,7
Aweil East,2023-07-24,unusual,4,0.0,4,0.21202802147629674,2023,7
Aweil East,2023-08-21,recurring,34,0.0,13,0.6892154721218691,2023,8
Aweil East,2023-08-28,recurring,24,0.0,19,1.0073064526864905,2023,8
Aweil East,2023-08-28,unusual,14,0.0,13,0.689249596646359,2023,8
Aweil East,2023-09-04,recurring,63,0.0,25,1.3253998499924315,2023,9
Aweil East,2023-09-04,unusual,12,0.0,9,0.4770711776536366,2023,9
Aweil East,2023-09-11,recurring,8,0.0,4,0.2119433417448743,2023,9
Aweil East,2023-09-11,unusual,5,0.0,3,0.15896074930093423,2023,9
Aweil East,2023-09-25,recurring,6,0.0,3,0.1589576610341178,2023,9
Aweil East,2023-09-25,unusual,5,0.0,5,0.2649596140587924,2023,9
Aweil East,2023-10-02,recurring,12,0.0,4,0.21194365119579844,2023,10
Aweil East,2023-10-02,unusual,5,0.0,2,0.10597105204215303,2023,10
Aweil East,2023-11-06,recurring,5,0.0,5,0.2650395473412459,2023,11
Aweil East,2023-11-06,unusual,3,0.0,3,0.1588491609467858,2023,11
Aweil East,2023-11-13,recurring,21,0.0,9,0.4771340119129803,2023,11
Aweil East,2023-11-13,unusual,11,0.0,9,0.4770044699617285,2023,11
Aweil East,2023-11-20,recurring,2,0.0,2,0.10602467032003991,2023,11
Aweil East,2023-11-27,recurring,2,0.0,2,0.10601159483968395,2023,11
Aweil East,2023-11-27,unusual,1,0.0,1,0.05300594979784046,2023,11
Aweil East,2023-12-25,unusual,1,0.0,1,0.05303667438601956,2023,12
Aweil East,2024-01-01,unusual,7,0.0,7,0.3712564223312016,2024,1
Aweil East,2024-01-08,unusual,42,0.0,14,0.7425095702982609,2024,1
Aweil East,2024-01-15,unusual,15,0.0,14,0.7425107591116126,2024,1
Aweil East,2024-01-22,unusual,18,0.0,11,0.5834013334042659,2024,1
Aweil East,2024-07-01,unusual,4,0.0,4,0.21201708972854189,2024,7
Aweil East,2024-07-22,unusual,3,0.0,3,0.1589866371920276,2024,7
Aweil East,2024-09-02,recurring,717,0.0,372,19.72481055353181,2024,9
Aweil East,2024-09-02,unusual,9,0.0,4,0.2121225175347743,2024,9
Aweil East,2024-09-09,recurring,370,0.0,216,11.453334323425887,2024,9
Aweil East,2024-09-09,unusual,23,0.0,21,1.113547732952502,2024,9
Aweil East,2024-09-16,recurring,597,0.0,245,12.991298942347287,2024,9
Aweil East,2024-09-16,unusual,16,0.0,16,0.8484200401428965,2024,9
Aweil East,2024-09-23,recurring,1370,0.0,720,38.17647380371817,2024,9
Aweil East,2024-09-23,unusual,142,0.0,88,4.665824143088103,2024,9
Aweil East,2024-09-30,recurring,1055,0.0,620,32.8744398096851,2024,9
Aweil East,2024-09-30,unusual,391,0.0,307,16.278084111829806,2024,9
Aweil East,2024-10-07,recurring,733,0.0,373,19.777316244887817,2024,10
Aweil East,2024-10-07,unusual,317,0.0,184,9.75427670995,2024,10
Aweil East,2024-10-14,recurring,4628,0.0,1043,55.30192859030082,2024,10
Aweil East,2024-10-14,unusual,3687,0.0,1062,56.30098976128876,2024,10
Aweil East,2024-10-21,recurring,2460,0.0,803,42.577356967525176,2024,10
Aweil East,2024-10-21,unusual,1379,0.0,616,32.65701762179879,2024,10
Aweil East,2024-10-28,recurring,2326,0.0,995,52.75825106283618,2024,10
Aweil East,2024-10-28,unusual,1630,0.0,860,45.59304544743135,2024,10
Aweil East,2024-11-04,recurring,4257,0.0,920,48.78075476014988,2024,11
Aweil East,2024-11-04,unusual,3854,0.0,967,51.26573012459439,2024,11
Aweil East,2024-11-11,recurring,3906,0.0,869,46.0767238537345,2024,11
Aweil East,2024-11-11,unusual,2467,0.0,715,37.906524468487376,2024,11
Aweil East,2024-11-18,recurring,3593,0.0,762,40.402806085525874,2024,11
Aweil East,2024-11-18,unusual,2262,0.0,555,29.423262618022815,2024,11
Aweil East,2024-11-25,recurring,3047,0.0,792,41.99338334737127,2024,11
Aweil East,2024-11-25,unusual,2265,0.0,1058,56.09329941786487,2024,11
Aweil East,2024-12-02,recurring,645,0.0,135,7.157840861643308,2024,12
Aweil East,2024-12-02,unusual,2538,0.0,679,35.99881367085019,2024,12
Aweil East,2024-12-09,recurring,203,0.0,68,3.605211744693478,2024,12
Aweil East,2024-12-09,unusual,549,0.0,208,11.027460220560851,2024,12
Aweil East,2024-12-16,recurring,29,0.0,12,0.6362009839088686,2024,12
Aweil East,2024-12-16,unusual,210,0.0,59,3.128298248753817,2024,12
Aweil East,2024-12-23,recurring,10,0.0,4,0.21206869572195705,2024,12
Aweil East,2024-12-23,unusual,261,0.0,67,3.5525252975415222,2024,12
Aweil East,2024-12-30,recurring,2,0.0,1,0.053023510054706596,2024,12
Aweil East,2024-12-30,unusual,252,0.0,65,3.446448252088099,2024,12
Aweil East,2025-01-06,unusual,339,0.0,67,3.552580871370927,2025,1
Aweil East,2025-01-13,unusual,220,0.0,71,3.764668896446244,2025,1
Aweil East,2025-01-20,unusual,202,0.0,66,3.499555858633934,2025,1
Aweil East,2025-01-27,unusual,159,0.0,55,2.916293343554278,2025,1
Aweil East,2025-02-03,unusual,37,0.0,37,1.9618725733014981,2025,2
Aweil East,2025-02-17,unusual,1,0.0,1,0.05302411136549912,2025,2
Aweil East,2025-02-24,unusual,1,0.0,1,0.053022908463474405,2025,2
Aweil East,2025-03-24,unusual,2,0.0,2,0.10585737935441884,2025,3
Aweil East,2025-09-15,recurring,68,0.0,64,3.3934042453259687,2025,9
Aweil East,2025-09-29,recurring,4,0.0,2,0.10603918926091797,2025,9
Aweil East,2025-10-06,recurring,53,0.0,51,2.7041743084687364,2025,10
Aweil East,2025-10-06,unusual,2,0.0,2,0.10605182750600128,2025,10
Aweil East,2025-10-13,recurring,282,0.0,225,11.929277952895035,2025,10
Aweil East,2025-10-13,unusual,11,0.0,11,0.5832406697224405,2025,10
Aweil East,2025-10-20,recurring,100,0.0,100,5.302209813619067,2025,10
Aweil East,2025-10-20,unusual,11,0.0,11,0.5832850506599443,2025,10
Aweil East,2025-10-27,recurring,27,0.0,27,1.4314653561702395,2025,10
Aweil East,2025-10-27,unusual,14,0.0,12,0.6359151924313571,2025,10
Aweil East,2025-11-03,recurring,324,0.0,214,11.346366035975029,2025,11
Aweil East,2025-11-03,unusual,12,0.0,12,0.6361367886387174,2025,11
Aweil East,2025-11-10,recurring,181,0.0,94,4.983860624242436,2025,11
Aweil East,2025-11-10,unusual,5,0.0,4,0.21201696141563464,2025,11
Aweil East,2025-11-17,recurring,25,0.0,17,0.9012986157111073,2025,11
Aweil East,2025-11-17,unusual,8,0.0,8,0.423732024656519,2025,11
Aweil East,2025-11-24,recurring,57,0.0,28,1.4844821087719586,2025,11
Aweil East,2025-11-24,unusual,6,0.0,4,0.21202367066474528,2025,11
Aweil East,2025-12-01,recurring,2,0.0,2,0.10603405123709715,2025,12
Aweil East,2025-12-08,recurring,2,0.0,2,0.10602891321327633,2025,12
Aweil East,2025-12-15,unusual,5,0.0,4,0.21177531370747554,2025,12
Aweil North,2001-08-20,unusual,6,0.0,6,0.31805761407569644,2001,8
Aweil North,2001-10-01,recurring,15,0.0,15,0.7951130060652671,2001,10
Aweil North,2001-10-01,unusual,54,0.0,54,2.862426050679857,2001,10
Aweil North,2003-06-23,unusual,7,0.0,6,0.31804026991021556,2003,6
Aweil North,2003-06-30,unusual,2,0.0,2,0.10601342330340519,2003,6
Aweil North,2003-09-01,recurring,25,0.0,25,1.3252002136833367,2003,9
Aweil North,2003-09-01,unusual,24,0.0,24,1.272232567586231,2003,9
Aweil North,2003-09-08,recurring,6,0.0,6,0.3180484902555809,2003,9
Aweil North,2003-09-08,unusual,2,0.0,2,0.10602193866352377,2003,9
Aweil North,2003-09-15,recurring,75,0.0,44,2.332340676779513,2003,9
Aweil North,2003-09-15,unusual,40,0.0,34,1.80207902370113,2003,9
Aweil North,2003-09-22,recurring,62,0.0,56,2.968433392742424,2003,9
Aweil North,2003-09-22,unusual,49,0.0,47,2.491284347776037,2003,9
Aweil North,2003-10-06,recurring,3,0.0,2,0.10601646770722006,2003,10
Aweil North,2003-10-06,unusual,9,0.0,8,0.424065261947978,2003,10
Aweil North,2003-10-13,unusual,2,0.0,2,0.1060155548411408,2003,10
Aweil North,2003-10-20,recurring,4,0.0,4,0.2120317180733361,2003,10
Aweil North,2003-10-20,unusual,19,0.0,18,0.9541482022858245,2003,10
Aweil North,2003-11-03,unusual,4,0.0,4,0.2118793627194367,2003,11
Aweil North,2003-12-15,unusual,1,0.0,1,0.052948046058711125,2003,12
Aweil North,2004-10-18,unusual,1,0.0,1,0.052956285822209355,2004,10
Aweil North,2004-11-08,unusual,2,0.0,2,0.10586541998022837,2004,11
Aweil North,2005-10-31,unusual,1,0.0,1,0.052965106470980045,2005,10
Aweil North,2005-11-07,unusual,2,0.0,2,0.10588079621855188,2005,11
Aweil North,2005-11-14,unusual,8,0.0,8,0.4236534451039283,2005,11
Aweil North,2006-01-16,unusual,1,0.0,1,0.05297106061926995,2006,1
Aweil North,2006-10-02,recurring,8,0.0,3,0.15894092081030262,2006,10
Aweil North,2006-10-02,unusual,30,0.0,28,1.4839163989560105,2006,10
Aweil North,2006-10-09,recurring,2,0.0,1,0.053008081686187085,2006,10
Aweil North,2006-10-09,unusual,26,0.0,13,0.6890953215776177,2006,10
Aweil North,2006-10-30,unusual,24,0.0,24,1.2710253535820928,2006,10
Aweil North,2006-11-20,unusual,2,0.0,2,0.10594305925656775,2006,11
Aweil North,2006-11-27,unusual,2,0.0,2,0.10594305925656775,2006,11
Aweil North,2007-09-17,recurring,13,0.0,11,0.5829917684183284,2007,9
Aweil North,2007-09-17,unusual,127,0.0,93,4.9282458654889965,2007,9
Aweil North,2007-09-24,recurring,185,0.0,85,4.505307418361875,2007,9
Aweil North,2007-09-24,unusual,373,0.0,202,10.705939696444394,2007,9
Aweil North,2007-10-01,recurring,67,0.0,23,1.2190359175531607,2007,10
Aweil North,2007-10-01,unusual,283,0.0,198,10.49506319576098,2007,10
Aweil North,2007-10-08,recurring,87,0.0,23,1.2190359175531607,2007,10
Aweil North,2007-10-08,unusual,389,0.0,183,9.700182334177759,2007,10
Aweil North,2007-10-15,recurring,15,0.0,15,0.7950859435798018,2007,10
Aweil North,2007-10-15,unusual,56,0.0,55,2.915367646117798,2007,10
Aweil North,2007-10-29,unusual,2,0.0,2,0.10595117521819841,2007,10
Aweil North,2008-08-25,recurring,2,0.0,1,0.053007168539872966,2008,8
Aweil North,2008-08-25,unusual,12,0.0,9,0.4770423657787704,2008,8
Aweil North,2008-09-08,recurring,172,0.0,56,2.968152841124711,2008,9
Aweil North,2008-09-08,unusual,134,0.0,79,4.185919154130211,2008,9
Aweil North,2008-09-15,recurring,60,0.0,34,1.802194701039855,2008,9
Aweil North,2008-09-15,unusual,6,0.0,3,0.15902120044374074,2008,9
Aweil North,2008-09-22,recurring,186,0.0,75,3.9754580511011213,2008,9
Aweil North,2008-09-22,unusual,205,0.0,152,8.056634500446489,2008,9
Aweil North,2008-09-29,recurring,137,0.0,56,2.9682528113720856,2008,9
Aweil North,2008-09-29,unusual,207,0.0,108,5.724198003290351,2008,9
Aweil North,2008-10-06,recurring,3,0.0,3,0.1590205917738851,2008,10
Aweil North,2008-10-06,unusual,9,0.0,9,0.477031026481671,2008,10
Aweil North,2008-10-13,recurring,24,0.0,12,0.6360887610083035,2008,10
Aweil North,2008-10-13,unusual,11,0.0,8,0.4240293390592267,2008,10
Aweil North,2008-10-20,recurring,49,0.0,20,1.0600396542214152,2008,10
Aweil North,2008-10-20,unusual,82,0.0,48,2.54393733266257,2008,10
Aweil North,2008-10-27,recurring,22,0.0,9,0.4769562541693203,2008,10
Aweil North,2008-10-27,unusual,155,0.0,92,4.875237271694936,2008,10
Aweil North,2008-11-03,recurring,2,0.0,1,0.052980410460080285,2008,11
Aweil North,2008-11-03,unusual,177,0.0,112,5.935107158704094,2008,11
Aweil North,2008-11-10,unusual,13,0.0,12,0.6360349101728066,2008,11
Aweil North,2009-01-19,unusual,8,0.0,7,0.37087280757257485,2009,1
Aweil North,2009-09-28,recurring,1,0.0,1,0.052980410460080285,2009,9
Aweil North,2009-10-19,unusual,1,0.0,1,0.053008081686187085,2009,10
Aweil North,2009-10-26,unusual,6,0.0,6,0.31759593843720446,2009,10
Aweil North,2010-04-26,unusual,2,0.0,1,0.05292239631419467,2010,4
Aweil North,2010-09-27,recurring,95,0.0,71,3.763361934897627,2010,9
Aweil North,2010-09-27,unusual,81,0.0,65,3.4450935390523534,2010,9
Aweil North,2010-10-04,recurring,34,0.0,22,1.1660555070930805,2010,10
Aweil North,2010-10-04,unusual,197,0.0,154,8.161393433496713,2010,10
Aweil North,2010-10-11,recurring,90,0.0,23,1.2190359175531607,2010,10
Aweil North,2010-10-11,unusual,681,0.0,295,15.635630324686618,2010,10
Aweil North,2010-10-18,recurring,81,0.0,18,0.9541357293769288,2010,10
Aweil North,2010-10-18,unusual,648,0.0,281,14.894731401082746,2010,10
Aweil North,2010-10-25,recurring,61,0.0,18,0.9541357293769288,2010,10
Aweil North,2010-10-25,unusual,210,0.0,133,7.049966582959337,2010,10
Aweil North,2010-11-01,unusual,8,0.0,8,0.42405491153581304,2010,11
Aweil North,2010-11-15,unusual,2,0.0,1,0.05299983996682081,2010,11
Aweil North,2011-09-12,unusual,4,0.0,3,0.15897746844421468,2011,9
Aweil North,2012-09-17,unusual,2,0.0,2,0.10602467032003991,2012,9
Aweil North,2012-12-24,unusual,1,0.0,1,0.052954388572403956,2012,12
Aweil North,2012-12-31,unusual,1,0.0,1,0.052954388572403956,2012,12
Aweil North,2013-03-11,unusual,3,0.0,3,0.15879170142495938,2013,3
Aweil North,2013-09-16,unusual,8,0.0,8,0.42385942307552466,2013,9
Aweil North,2013-10-07,recurring,1,0.0,1,0.0530077774205704,2013,10
Aweil North,2013-10-07,unusual,1,0.0,1,0.053008081686187085,2013,10
Aweil North,2013-10-14,recurring,1,0.0,1,0.0530077774205704,2013,10
Aweil North,2013-10-14,unusual,15,0.0,15,0.7951175730566042,2013,10
Aweil North,2013-11-04,unusual,2,0.0,1,0.05296133297669404,2013,11
Aweil North,2013-11-25,unusual,2,0.0,2,0.10589926869766582,2013,11
Aweil North,2014-09-29,unusual,2,0.0,2,0.10596361458874586,2014,9
Aweil North,2014-10-06,recurring,8,0.0,5,0.26501273685360316,2014,10
Aweil North,2014-10-06,unusual,42,0.0,24,1.271888819288783,2014,10
Aweil North,2014-10-13,recurring,7,0.0,7,0.37105139656085107,2014,10
Aweil North,2014-10-13,unusual,20,0.0,16,0.8480503583242887,2014,10
Aweil North,2014-10-20,unusual,1,0.0,1,0.05298258305683034,2014,10
Aweil North,2014-11-17,unusual,35,0.0,35,1.8514180497399129,2014,11
Aweil North,2014-11-24,unusual,2,0.0,2,0.10584188021564099,2014,11
Aweil North,2014-12-01,unusual,5,0.0,5,0.26458573832283283,2014,12
Aweil North,2015-11-09,unusual,4,0.0,4,0.21188048186757535,2015,11
Aweil North,2017-11-13,unusual,3,0.0,2,0.10583101495658523,2017,11
Aweil North,2018-08-27,recurring,15,0.0,15,0.7951157469735479,2018,8
Aweil North,2018-08-27,unusual,5,0.0,5,0.26504709918028546,2018,8
Aweil North,2018-09-10,recurring,21,0.0,21,1.1131335215314526,2018,9
Aweil North,2018-09-10,unusual,13,0.0,12,0.6360269887206678,2018,9
Aweil North,2018-09-17,recurring,15,0.0,7,0.371027725274481,2018,9
Aweil North,2018-09-17,unusual,10,0.0,9,0.4768218267984196,2018,9
Aweil North,2018-09-24,recurring,56,0.0,56,2.9684358302278,2018,9
Aweil North,2018-09-24,unusual,33,0.0,29,1.5370932021589399,2018,9
Aweil North,2018-10-22,unusual,1,0.0,1,0.052999533669429735,2018,10
Aweil North,2019-06-03,unusual,4,0.0,4,0.21203871336849675,2019,6
Aweil North,2019-06-10,unusual,138,0.0,138,7.315054714138193,2019,6
Aweil North,2019-06-17,unusual,4,0.0,4,0.2120176721899869,2019,6
Aweil North,2019-07-15,unusual,3,0.0,3,0.15885175903491586,2019,7
Aweil North,2019-11-18,unusual,1,0.0,1,0.052927884371993146,2019,11
Aweil North,2019-12-23,unusual,1,0.0,1,0.05292142567324145,2019,12
Aweil North,2020-02-03,unusual,2,0.0,2,0.10596578613284352,2020,2
Aweil North,2020-04-20,unusual,4,0.0,2,0.10583182765142378,2020,4
Aweil North,2020-05-04,unusual,4,0.0,2,0.10587695971771323,2020,5
Aweil North,2020-09-14,recurring,3,0.0,3,0.15894557657374098,2020,9
Aweil North,2020-09-14,unusual,1,0.0,1,0.05300534007615172,2020,9
Aweil North,2020-09-21,recurring,7,0.0,5,0.2649060869239633,2020,9
Aweil North,2020-09-21,unusual,13,0.0,11,0.5827906979056375,2020,9
Aweil North,2020-09-28,recurring,58,0.0,50,2.65016278866154,2020,9
Aweil North,2020-09-28,unusual,364,0.0,325,17.223296861547166,2020,9
Aweil North,2020-10-05,recurring,99,0.0,22,1.1660558176630187,2020,10
Aweil North,2020-10-05,unusual,976,0.0,442,23.42480869968448,2020,10
Aweil North,2020-10-12,recurring,102,0.0,23,1.2190359175531607,2020,10
Aweil North,2020-10-12,unusual,1163,0.0,415,21.994199305812298,2020,10
Aweil North,2020-10-19,recurring,54,0.0,20,1.0600965502970894,2020,10
Aweil North,2020-10-19,unusual,312,0.0,230,12.191536938300944,2020,10
Aweil North,2020-10-26,recurring,48,0.0,20,1.060068872766661,2020,10
Aweil North,2020-10-26,unusual,184,0.0,88,4.664525235583469,2020,10
Aweil North,2020-11-02,unusual,27,0.0,24,1.2721750836895844,2020,11
Aweil North,2020-11-09,unusual,5,0.0,5,0.26501416285784113,2020,11
Aweil North,2020-11-30,unusual,14,0.0,14,0.7409944205757137,2020,11
Aweil North,2021-08-02,unusual,19,0.0,10,0.529841918754926,2021,8
Aweil North,2021-08-09,unusual,23,0.0,15,0.794839928908593,2021,8
Aweil North,2021-08-23,unusual,65,0.0,46,2.437391179057754,2021,8
Aweil North,2021-09-06,recurring,4,0.0,2,0.10601372784925674,2021,9
Aweil North,2021-09-06,unusual,2,0.0,1,0.053006254623435285,2021,9
Aweil North,2021-09-20,recurring,5,0.0,5,0.2649032892647862,2021,9
Aweil North,2021-09-20,unusual,10,0.0,10,0.5298239649670532,2021,9
Aweil North,2021-09-27,recurring,2,0.0,2,0.10595957793586747,2021,9
Aweil North,2021-09-27,unusual,3,0.0,3,0.1589489721903141,2021,9
Aweil North,2021-10-04,recurring,10,0.0,7,0.3709151340673231,2021,10
Aweil North,2021-10-04,unusual,40,0.0,33,1.748611368136622,2021,10
Aweil North,2021-10-11,unusual,4,0.0,2,0.1059654761232521,2021,10
Aweil North,2021-11-08,unusual,8,0.0,8,0.4236244749162375,2021,11
Aweil North,2021-11-15,unusual,20,0.0,15,0.794071984992532,2021,11
Aweil North,2021-11-22,unusual,10,0.0,9,0.4765510933403278,2021,11
Aweil North,2022-08-22,recurring,2,0.0,2,0.1060155548411408,2022,8
Aweil North,2022-08-22,unusual,118,0.0,109,5.777583250676762,2022,8
Aweil North,2022-08-29,unusual,80,0.0,40,2.11956370280354,2022,8
Aweil North,2022-09-05,recurring,33,0.0,30,1.590123447953328,2022,9
Aweil North,2022-09-05,unusual,103,0.0,101,5.3521288807671485,2022,9
Aweil North,2022-09-12,recurring,154,0.0,50,2.6502537640486925,2022,9
Aweil North,2022-09-12,unusual,279,0.0,154,8.162448317300989,2022,9
Aweil North,2022-09-19,recurring,16,0.0,12,0.6359294032604247,2022,9
Aweil North,2022-09-19,unusual,455,0.0,220,11.65733836297172,2022,9
Aweil North,2022-09-26,recurring,90,0.0,32,1.6960210244300764,2022,9
Aweil North,2022-09-26,unusual,910,0.0,429,22.730817668992273,2022,9
Aweil North,2022-10-03,recurring,7,0.0,4,0.21200036827058955,2022,10
Aweil North,2022-10-03,unusual,211,0.0,137,7.2591912587860765,2022,10
Aweil North,2022-10-10,recurring,1,0.0,1,0.052979167475787174,2022,10
Aweil North,2022-10-10,unusual,336,0.0,145,7.683309182591688,2022,10
Aweil North,2022-10-17,unusual,6,0.0,6,0.3179047967700233,2022,10
Aweil North,2022-10-24,recurring,14,0.0,5,0.26490018817623184,2022,10
Aweil North,2022-10-24,unusual,1151,0.0,804,42.58174314828627,2022,10
Aweil North,2022-10-31,recurring,4,0.0,4,0.2119200882860898,2022,10
Aweil North,2022-10-31,unusual,238,0.0,139,7.359203370923449,2022,10
Aweil North,2022-11-07,unusual,41,0.0,31,1.6409322382196727,2022,11
Aweil North,2022-11-14,unusual,1,0.0,1,0.052932709990114186,2022,11
Aweil North,2024-09-02,recurring,46,0.0,29,1.537172824438916,2024,9
Aweil North,2024-09-02,unusual,15,0.0,7,0.37103172962878717,2024,9
Aweil North,2024-09-09,recurring,6,0.0,3,0.15895704213226952,2024,9
Aweil North,2024-09-09,unusual,10,0.0,5,0.26492685665698257,2024,9
Aweil North,2024-09-16,recurring,6,0.0,4,0.21192876171906572,2024,9
Aweil North,2024-09-16,unusual,89,0.0,68,3.602674513636177,2024,9
Aweil North,2024-09-23,recurring,30,0.0,16,0.8480225137950662,2024,9
Aweil North,2024-09-23,unusual,28,0.0,17,0.9008905288698038,2024,9
Aweil North,2024-09-30,recurring,14,0.0,14,0.7421018798351683,2024,9
Aweil North,2024-09-30,unusual,18,0.0,18,0.9537529208764234,2024,9
Aweil North,2024-10-07,unusual,8,0.0,3,0.15891724512660893,2024,10
Aweil North,2024-10-14,unusual,36,0.0,27,1.4306476457610922,2024,10
Aweil North,2024-10-21,recurring,7,0.0,6,0.31798948870581495,2024,10
Aweil North,2024-10-21,unusual,158,0.0,81,4.291791767210361,2024,10
Aweil North,2024-10-28,recurring,2,0.0,1,0.05300747294554564,2024,10
Aweil North,2024-10-28,unusual,327,0.0,149,7.8954845476342586,2024,10
Aweil North,2024-11-04,recurring,3,0.0,1,0.052980410460080285,2024,11
Aweil North,2024-11-04,unusual,187,0.0,92,4.874852202904613,2024,11
Aweil North,2024-11-11,unusual,24,0.0,14,0.7421088788458063,2024,11
Aweil North,2025-09-29,recurring,2,0.0,1,0.05298258305683034,2025,9
Aweil North,2025-10-06,unusual,10,0.0,6,0.3179326283027964,2025,10
Aweil North,2025-10-13,unusual,364,0.0,276,14.625245861111175,2025,10
Aweil North,2025-10-20,unusual,117,0.0,106,5.617046023822956,2025,10
Aweil North,2025-10-27,recurring,10,0.0,10,0.5300744239270828,2025,10
Aweil North,2025-10-27,unusual,30,0.0,30,1.5899224948315536,2025,10
Aweil North,2025-11-03,unusual,38,0.0,37,1.9611548326052275,2025,11
Aweil North,2025-11-10,unusual,9,0.0,9,0.4763882852277924,2025,11
Aweil South,2000-11-20,unusual,5,0.0,5,0.26521069560812843,2000,11
Aweil South,2001-10-01,recurring,4,0.0,4,0.21226435280468947,2001,10
Aweil South,2001-10-01,unusual,3,0.0,3,0.15919797402410202,2001,10
Aweil South,2001-10-08,recurring,375,0.0,121,6.415372730065611,2001,10
Aweil South,2001-10-22,recurring,276,0.0,222,11.770528367450034,2001,10
Aweil South,2001-10-22,unusual,3,0.0,3,0.15906149641142875,2001,10
Aweil South,2001-10-29,recurring,59,0.0,59,3.1281575863846984,2001,10
Aweil South,2001-11-05,recurring,339,0.0,159,8.4304310143315,2001,11
Aweil South,2001-11-05,unusual,4,0.0,4,0.21221908669356146,2001,11
Aweil South,2001-11-12,recurring,386,0.0,168,8.9076079672381,2001,11
Aweil South,2001-11-12,unusual,3,0.0,3,0.159197683366036,2001,11
Aweil South,2001-11-19,recurring,330,0.0,112,5.938239122514648,2001,11
