state,county,county_code,week,flood_type,detected_pixel_days,unique_grid_cells,detected_area_km2
Jonglei,Bor South,SS0303,2014-02-10,recurring,612,199,10.61096516886209
Jonglei,Bor South,SS0303,2014-02-10,unusual,397,151,8.053045279937116
Jonglei,Bor South,SS0303,2014-02-17,recurring,200,113,6.025550010557277
Jonglei,Bor South,SS0303,2014-02-17,unusual,150,53,2.8263583624071535
Jonglei,Bor South,SS0303,2014-02-24,recurring,22,16,0.8530934071969506
Jonglei,Bor South,SS0303,2014-02-24,unusual,59,24,1.2795956798193386
Jonglei,Bor South,SS0303,2014-03-03,recurring,23,16,0.8532641401907433
Jonglei,Bor South,SS0303,2014-03-03,unusual,72,32,1.7066342335473699
Jonglei,Bor South,SS0303,2014-03-10,recurring,14,8,0.42649514762879415
Jonglei,Bor South,SS0303,2014-03-10,unusual,28,18,0.9598472140864021
Jonglei,Bor South,SS0303,2014-03-17,recurring,39,23,1.2264391926177407
Jonglei,Bor South,SS0303,2014-03-17,unusual,36,26,1.3862997675339797
Jonglei,Bor South,SS0303,2014-03-24,recurring,93,55,2.9325231128082474
Jonglei,Bor South,SS0303,2014-03-24,unusual,131,49,2.6126594736972684
Jonglei,Bor South,SS0303,2014-03-31,recurring,82,58,3.092703925900201
Jonglei,Bor South,SS0303,2014-03-31,unusual,131,79,4.212444151037944
Jonglei,Bor South,SS0303,2014-04-07,recurring,5,3,0.15994064666969326
Jonglei,Bor South,SS0303,2014-04-07,unusual,6,6,0.32005404071586896
Jonglei,Bor South,SS0303,2014-04-14,recurring,28,15,0.7997669284822132
Jonglei,Bor South,SS0303,2014-04-14,unusual,58,20,1.066386875539139
Jonglei,Bor South,SS0303,2014-04-21,recurring,50,37,1.972919179773665
Jonglei,Bor South,SS0303,2014-04-21,unusual,86,56,2.9862721280717346
Jonglei,Bor South,SS0303,2014-04-28,recurring,40,24,1.279532699093043
Jonglei,Bor South,SS0303,2014-04-28,unusual,47,25,1.3330015871055503
Jonglei,Bor South,SS0303,2014-05-05,unusual,229,227,12.099021595184796
Jonglei,Bor South,SS0303,2014-05-12,recurring,48,26,1.3865231361683112
Jonglei,Bor South,SS0303,2014-05-12,unusual,4150,2678,142.74788034900902
Jonglei,Bor South,SS0303,2014-05-19,recurring,85,44,2.346092045829925
Jonglei,Bor South,SS0303,2014-05-19,unusual,124,84,4.479170893067634
Jonglei,Bor South,SS0303,2014-05-26,recurring,108,62,3.3057554730441643
Jonglei,Bor South,SS0303,2014-05-26,unusual,724,487,25.972018102460154
Jonglei,Bor South,SS0303,2014-06-02,recurring,10,7,0.3732473869602603
Jonglei,Bor South,SS0303,2014-06-02,unusual,7,5,0.2666393195735197
Jonglei,Bor South,SS0303,2014-06-09,recurring,9,9,0.47987088204108874
Jonglei,Bor South,SS0303,2014-06-09,unusual,184,143,7.627441327465367
Jonglei,Bor South,SS0303,2014-06-16,recurring,1,1,0.05330214674709094
Jonglei,Bor South,SS0303,2014-06-16,unusual,2,2,0.10660835774732585
Jonglei,Bor South,SS0303,2014-06-23,unusual,14,14,0.7470162951242962
Jonglei,Bor South,SS0303,2014-06-30,recurring,3,3,0.15994281181695214
Jonglei,Bor South,SS0303,2014-06-30,unusual,4,4,0.2132590869537806
Jonglei,Bor South,SS0303,2014-07-07,recurring,21,14,0.7465209196907225
Jonglei,Bor South,SS0303,2014-07-07,unusual,1730,775,41.36584571711337
Jonglei,Bor South,SS0303,2014-07-14,recurring,10,7,0.37316923143731
Jonglei,Bor South,SS0303,2014-07-14,unusual,1064,606,32.347245557930805
Jonglei,Bor South,SS0303,2014-08-18,recurring,27,15,0.7997355230430578
Jonglei,Bor South,SS0303,2014-08-18,unusual,72,59,3.1473618645692603
Jonglei,Bor South,SS0303,2014-08-25,recurring,1,1,0.053330986634525575
Jonglei,Bor South,SS0303,2014-08-25,unusual,1,1,0.053330986634525575
Jonglei,Bor South,SS0303,2014-09-01,unusual,40,20,1.0657428294313915
Jonglei,Bor South,SS0303,2014-09-08,recurring,6,6,0.31992372000031644
Jonglei,Bor South,SS0303,2014-09-08,unusual,25,21,1.1200243130349117
Jonglei,Bor South,SS0303,2014-09-15,recurring,45,21,1.1198391402799823
Jonglei,Bor South,SS0303,2014-09-15,unusual,52,30,1.5994605205425494
Jonglei,Bor South,SS0303,2014-09-22,recurring,4,2,0.10663098860414616
Jonglei,Bor South,SS0303,2014-09-22,unusual,12,6,0.31990315610418
Jonglei,Bor South,SS0303,2014-09-29,recurring,30,17,0.9064782703334092
Jonglei,Bor South,SS0303,2014-09-29,unusual,24,15,0.7997569524238928
Jonglei,Bor South,SS0303,2014-10-06,recurring,1,1,0.053330986634525575
Jonglei,Bor South,SS0303,2014-10-06,unusual,4,3,0.15997646154533882
Jonglei,Bor South,SS0303,2014-10-13,recurring,78,49,2.6124814014601565
Jonglei,Bor South,SS0303,2014-10-13,unusual,342,286,15.237683085467232
Jonglei,Bor South,SS0303,2014-10-20,recurring,125,97,5.172394774080741
Jonglei,Bor South,SS0303,2014-10-20,unusual,80,64,3.4126755038965944
Jonglei,Bor South,SS0303,2014-10-27,recurring,48,30,1.599718230780501
Jonglei,Bor South,SS0303,2014-10-27,unusual,71,32,1.7061561773468137
Jonglei,Bor South,SS0303,2014-11-03,recurring,164,101,5.38598553658423
Jonglei,Bor South,SS0303,2014-11-03,unusual,138,83,4.425966170678333
Jonglei,Bor South,SS0303,2014-11-10,recurring,321,175,9.330895945004954
Jonglei,Bor South,SS0303,2014-11-10,unusual,243,95,5.06538976991262
Jonglei,Bor South,SS0303,2014-11-17,recurring,99,75,3.9982567457991864
Jonglei,Bor South,SS0303,2014-11-17,unusual,99,45,2.3991771413427094
Jonglei,Bor South,SS0303,2014-11-24,recurring,589,242,12.903185184604004
Jonglei,Bor South,SS0303,2014-11-24,unusual,379,142,7.571504384212474
Jonglei,Bor South,SS0303,2014-12-01,recurring,489,247,13.170029018204684
Jonglei,Bor South,SS0303,2014-12-01,unusual,287,117,6.238652054952791
Jonglei,Bor South,SS0303,2014-12-08,recurring,402,136,7.251576166659503
Jonglei,Bor South,SS0303,2014-12-08,unusual,345,149,7.942996137840497
Jonglei,Bor South,SS0303,2014-12-15,recurring,658,244,13.010119929563396
Jonglei,Bor South,SS0303,2014-12-15,unusual,374,154,8.212558007618139
Jonglei,Bor South,SS0303,2014-12-22,recurring,728,256,13.649906204195037
Jonglei,Bor South,SS0303,2014-12-22,unusual,1812,1006,53.63614513852079
Jonglei,Bor South,SS0303,2014-12-29,recurring,789,275,14.662953414781265
Jonglei,Bor South,SS0303,2014-12-29,unusual,3261,1482,79.04377087110315
Jonglei,Canal/Pigi,SS0304,2014-01-06,recurring,5,5,0.2647456143497728
Jonglei,Canal/Pigi,SS0304,2014-01-13,recurring,12,6,0.31770192957476695
Jonglei,Canal/Pigi,SS0304,2014-01-13,unusual,35,23,1.2191086535372497
Jonglei,Canal/Pigi,SS0304,2014-01-20,recurring,4,4,0.2118004402404943
Jonglei,Canal/Pigi,SS0304,2014-01-20,unusual,2,2,0.10589926848235894
Jonglei,Canal/Pigi,SS0304,2014-02-03,recurring,1,1,0.05295185498543974
Jonglei,Canal/Pigi,SS0304,2014-02-03,unusual,1,1,0.052949316772695626
Jonglei,Canal/Pigi,SS0304,2014-02-10,recurring,2,2,0.10590117175813538
Jonglei,Canal/Pigi,SS0304,2014-02-10,unusual,2,2,0.10590085467217353
Jonglei,Canal/Pigi,SS0304,2014-03-03,unusual,9,8,0.42400972224786876
Jonglei,Canal/Pigi,SS0304,2014-05-26,unusual,1,1,0.05295185498543974
Jonglei,Canal/Pigi,SS0304,2014-06-02,recurring,1,1,0.05295185498543974
Jonglei,Canal/Pigi,SS0304,2014-09-08,unusual,1,1,0.05295723357423026
Jonglei,Canal/Pigi,SS0304,2014-09-29,recurring,1,1,0.05295185498543974
Jonglei,Canal/Pigi,SS0304,2014-10-06,unusual,1,1,0.052949316772695626
Jonglei,Canal/Pigi,SS0304,2014-10-20,recurring,1,1,0.05294995170966331
Jonglei,Canal/Pigi,SS0304,2014-10-20,unusual,1,1,0.052949316772695626
Jonglei,Canal/Pigi,SS0304,2014-11-03,recurring,5,4,0.21180960836290955
Jonglei,Canal/Pigi,SS0304,2014-11-03,unusual,5,5,0.2647782344676781
Jonglei,Canal/Pigi,SS0304,2014-11-10,recurring,5,4,0.2118089919789966
Jonglei,Canal/Pigi,SS0304,2014-11-10,unusual,4,4,0.211850472068632
Jonglei,Canal/Pigi,SS0304,2014-11-17,recurring,2,2,0.10590148933427265
Jonglei,Canal/Pigi,SS0304,2014-11-24,recurring,8,7,0.37065089510357163
Jonglei,Canal/Pigi,SS0304,2014-11-24,unusual,1,1,0.05295153789947791
Jonglei,Canal/Pigi,SS0304,2014-12-01,recurring,21,10,0.5294899752777433
Jonglei,Canal/Pigi,SS0304,2014-12-01,unusual,18,17,0.9004443215900535
Jonglei,Canal/Pigi,SS0304,2014-12-08,recurring,13,8,0.4236154355236204
Jonglei,Canal/Pigi,SS0304,2014-12-08,unusual,9,7,0.3709323323978653
Jonglei,Canal/Pigi,SS0304,2014-12-15,recurring,10,5,0.26474753659189
Jonglei,Canal/Pigi,SS0304,2014-12-15,unusual,7,7,0.37072529565532547
Jonglei,Canal/Pigi,SS0304,2014-12-22,recurring,9,8,0.4235903877489256
Jonglei,Canal/Pigi,SS0304,2014-12-22,unusual,7,7,0.370653464399035
Jonglei,Canal/Pigi,SS0304,2014-12-29,recurring,14,8,0.42360751243173295
Jonglei,Canal/Pigi,SS0304,2014-12-29,unusual,9,7,0.3706550223045873
Jonglei,Duk,SS0305,2014-01-06,recurring,1355,375,19.94834361901331
Jonglei,Duk,SS0305,2014-01-06,unusual,634,234,12.44743746529957
Jonglei,Duk,SS0305,2014-01-13,recurring,1333,391,20.799399561766222
Jonglei,Duk,SS0305,2014-01-13,unusual,504,206,10.957348827656077
Jonglei,Duk,SS0305,2014-01-20,recurring,823,339,18.032930039138844
Jonglei,Duk,SS0305,2014-01-20,unusual,278,143,7.6063576924565535
Jonglei,Duk,SS0305,2014-01-27,recurring,470,211,11.223572844953765
Jonglei,Duk,SS0305,2014-01-27,unusual,223,91,4.840534180114909
Jonglei,Duk,SS0305,2014-02-03,recurring,1068,316,16.80927245957348
Jonglei,Duk,SS0305,2014-02-03,unusual,368,135,7.18110369563111
Jonglei,Duk,SS0305,2014-02-10,recurring,1183,321,17.07501609633896
Jonglei,Duk,SS0305,2014-02-10,unusual,400,186,9.893634808368793
Jonglei,Duk,SS0305,2014-02-17,recurring,643,196,10.425830828505672
Jonglei,Duk,SS0305,2014-02-17,unusual,193,70,3.7231027623386534
Jonglei,Duk,SS0305,2014-02-24,recurring,78,64,3.404345232422112
Jonglei,Duk,SS0305,2014-02-24,unusual,23,23,1.2235354190679422
Jonglei,Duk,SS0305,2014-03-03,recurring,191,111,5.904296739029671
Jonglei,Duk,SS0305,2014-03-03,unusual,69,53,2.8191785862905974
Jonglei,Duk,SS0305,2014-03-10,recurring,114,90,4.787101158181903
Jonglei,Duk,SS0305,2014-03-10,unusual,14,13,0.691424013655085
Jonglei,Duk,SS0305,2014-03-17,recurring,133,57,3.03181329008097
Jonglei,Duk,SS0305,2014-03-17,unusual,44,20,1.0637771381390688
Jonglei,Duk,SS0305,2014-03-24,recurring,260,106,5.6380727068670415
Jonglei,Duk,SS0305,2014-03-24,unusual,77,37,1.9679137450083026
Jonglei,Duk,SS0305,2014-03-31,recurring,212,104,5.531806814895075
Jonglei,Duk,SS0305,2014-03-31,unusual,112,61,3.245063357259249
Jonglei,Duk,SS0305,2014-04-07,recurring,234,88,4.680681229787861
Jonglei,Duk,SS0305,2014-04-07,unusual,178,68,3.6173130961481457
Jonglei,Duk,SS0305,2014-04-14,unusual,2,2,0.10636287623455934
Jonglei,Duk,SS0305,2014-04-21,recurring,107,90,4.787137423950758
Jonglei,Duk,SS0305,2014-04-21,unusual,111,65,3.457775861771386
Jonglei,Duk,SS0305,2014-04-28,recurring,29,20,1.0637389314734105
Jonglei,Duk,SS0305,2014-04-28,unusual,15,12,0.6383676146420073
Jonglei,Duk,SS0305,2014-05-05,recurring,5,4,0.21274410479326875
Jonglei,Duk,SS0305,2014-05-05,unusual,11,9,0.47878913690917635
Jonglei,Duk,SS0305,2014-05-12,recurring,64,33,1.7552058807084334
Jonglei,Duk,SS0305,2014-05-12,unusual,54,32,1.7023043496366295
Jonglei,Duk,SS0305,2014-05-19,recurring,6,6,0.31926839917254163
Jonglei,Duk,SS0305,2014-05-19,unusual,23,23,1.2238988599535878
Jonglei,Duk,SS0305,2014-05-26,recurring,283,151,8.031872284839709
Jonglei,Duk,SS0305,2014-05-26,unusual,189,149,7.926116315933229
Jonglei,Duk,SS0305,2014-06-02,recurring,129,97,5.159341985593329
Jonglei,Duk,SS0305,2014-06-02,unusual,86,69,3.6704515522905408
Jonglei,Duk,SS0305,2014-06-09,recurring,146,88,4.680710147121481
Jonglei,Duk,SS0305,2014-06-09,unusual,84,57,3.032330636326033
Jonglei,Duk,SS0305,2014-06-16,recurring,146,61,3.2445060486718047
Jonglei,Duk,SS0305,2014-06-16,unusual,128,49,2.6068955488493883
Jonglei,Duk,SS0305,2014-06-23,recurring,18,15,0.7977747300117232
Jonglei,Duk,SS0305,2014-06-23,unusual,25,23,1.2233228249338717
Jonglei,Duk,SS0305,2014-06-30,recurring,12,9,0.47867982072924525
Jonglei,Duk,SS0305,2014-06-30,unusual,4,3,0.15956539616337848
Jonglei,Duk,SS0305,2014-07-07,recurring,114,81,4.308600925493343
Jonglei,Duk,SS0305,2014-07-07,unusual,124,70,3.723987095812429
Jonglei,Duk,SS0305,2014-07-14,recurring,114,73,3.882875050877333
Jonglei,Duk,SS0305,2014-07-14,unusual,90,54,2.87253043948252
Jonglei,Duk,SS0305,2014-07-21,recurring,23,19,1.0105652622202894
Jonglei,Duk,SS0305,2014-07-21,unusual,11,9,0.47869435942850336
Jonglei,Duk,SS0305,2014-07-28,unusual,1,1,0.05319518678725477
Jonglei,Duk,SS0305,2014-08-11,recurring,5,4,0.2127395732177019
Jonglei,Duk,SS0305,2014-08-18,recurring,70,47,2.5001767263115844
Jonglei,Duk,SS0305,2014-08-18,unusual,87,56,2.9790247986590654
Jonglei,Duk,SS0305,2014-08-25,recurring,59,31,1.6491244858174328
Jonglei,Duk,SS0305,2014-08-25,unusual,92,54,2.8725353543044623
Jonglei,Duk,SS0305,2014-09-01,recurring,17,14,0.7445776912393713
Jonglei,Duk,SS0305,2014-09-01,unusual,1,1,0.05318300451823699
Jonglei,Duk,SS0305,2014-09-08,recurring,200,108,5.74491942621103
Jonglei,Duk,SS0305,2014-09-08,unusual,271,127,6.75540991971606
Jonglei,Duk,SS0305,2014-09-15,recurring,135,80,4.255865125580508
Jonglei,Duk,SS0305,2014-09-15,unusual,183,83,4.4157196074455936
Jonglei,Duk,SS0305,2014-09-22,recurring,79,46,2.4469695455390514
Jonglei,Duk,SS0305,2014-09-22,unusual,47,30,1.5959313829476103
Jonglei,Duk,SS0305,2014-09-29,recurring,99,70,3.723427439917677
Jonglei,Duk,SS0305,2014-09-29,unusual,74,57,3.0320281069654724
Jonglei,Duk,SS0305,2014-10-06,recurring,192,111,5.904587343051391
Jonglei,Duk,SS0305,2014-10-06,unusual,129,65,3.4577073332601342
Jonglei,Duk,SS0305,2014-10-13,recurring,219,100,5.319583776629674
Jonglei,Duk,SS0305,2014-10-13,unusual,185,80,4.255902245507367
Jonglei,Duk,SS0305,2014-10-20,recurring,276,146,7.767160665622117
Jonglei,Duk,SS0305,2014-10-20,unusual,208,107,5.692248104717872
Jonglei,Duk,SS0305,2014-10-27,recurring,51,34,1.8089961481930563
Jonglei,Duk,SS0305,2014-10-27,unusual,78,49,2.606792553766014
Jonglei,Duk,SS0305,2014-11-03,recurring,309,171,9.095918738540394
Jonglei,Duk,SS0305,2014-11-03,unusual,253,94,5.000427151443869
Jonglei,Duk,SS0305,2014-11-10,recurring,549,232,12.34125063228895
Jonglei,Duk,SS0305,2014-11-10,unusual,344,103,5.479286567681295
Jonglei,Duk,SS0305,2014-11-17,recurring,581,218,11.596300538726048
Jonglei,Duk,SS0305,2014-11-17,unusual,312,106,5.638873494083838
Jonglei,Duk,SS0305,2014-11-24,recurring,1077,340,18.08691493897529
Jonglei,Duk,SS0305,2014-11-24,unusual,502,212,11.2783277758114
Jonglei,Duk,SS0305,2014-12-01,recurring,1372,409,21.75749879563729
Jonglei,Duk,SS0305,2014-12-01,unusual,755,280,14.896224943422974
Jonglei,Duk,SS0305,2014-12-08,recurring,1007,314,16.70303001992517
Jonglei,Duk,SS0305,2014-12-08,unusual,397,149,7.926290555386557
Jonglei,Duk,SS0305,2014-12-15,recurring,1240,413,21.970044759866205
Jonglei,Duk,SS0305,2014-12-15,unusual,323,173,9.203411612702277
Jonglei,Duk,SS0305,2014-12-22,recurring,1084,408,21.70387164527908
Jonglei,Duk,SS0305,2014-12-22,unusual,255,129,6.8626881026435225
Jonglei,Duk,SS0305,2014-12-29,recurring,1199,402,21.384460904657637
Jonglei,Duk,SS0305,2014-12-29,unusual,250,117,6.223871988975759
Jonglei,Fangak,SS0306,2014-01-06,recurring,159,64,3.39020722451502
Jonglei,Fangak,SS0306,2014-01-06,unusual,910,380,20.121389705140572
Jonglei,Fangak,SS0306,2014-01-13,recurring,341,100,5.297637344148945
Jonglei,Fangak,SS0306,2014-01-13,unusual,2143,525,27.799058380799153
Jonglei,Fangak,SS0306,2014-01-20,recurring,207,76,4.026527547094466
Jonglei,Fangak,SS0306,2014-01-20,unusual,1047,354,18.744425998545804
Jonglei,Fangak,SS0306,2014-01-27,recurring,114,50,2.6484082351459
Jonglei,Fangak,SS0306,2014-01-27,unusual,548,266,14.08413778783998
Jonglei,Fangak,SS0306,2014-02-03,recurring,250,86,4.556217123194012
Jonglei,Fangak,SS0306,2014-02-03,unusual,1121,418,22.13270833710746
Jonglei,Fangak,SS0306,2014-02-10,recurring,212,79,4.185504780437001
Jonglei,Fangak,SS0306,2014-02-10,unusual,654,344,18.215185933361933
Jonglei,Fangak,SS0306,2014-02-17,recurring,135,51,2.70166157860044
Jonglei,Fangak,SS0306,2014-02-17,unusual,90,44,2.329990619139301
Jonglei,Fangak,SS0306,2014-02-24,recurring,25,11,0.582432770196558
Jonglei,Fangak,SS0306,2014-02-24,unusual,3,3,0.1588355204343556
Jonglei,Fangak,SS0306,2014-03-03,recurring,17,13,0.688830044041584
Jonglei,Fangak,SS0306,2014-03-03,unusual,11,9,0.47700263407987403
Jonglei,Fangak,SS0306,2014-03-10,recurring,6,4,0.21183110648292486
Jonglei,Fangak,SS0306,2014-03-10,unusual,49,49,2.593931924537526
Jonglei,Fangak,SS0306,2014-03-17,recurring,9,8,0.42355153190413425
Jonglei,Fangak,SS0306,2014-03-17,unusual,14,10,0.5294008685849523
Jonglei,Fangak,SS0306,2014-03-24,recurring,42,22,1.1654191284636062
Jonglei,Fangak,SS0306,2014-03-24,unusual,3,3,0.15902478750041282
Jonglei,Fangak,SS0306,2014-03-31,recurring,11,7,0.37084049803550423
Jonglei,Fangak,SS0306,2014-03-31,unusual,3,3,0.15887839592302727
Jonglei,Fangak,SS0306,2014-04-07,recurring,1,1,0.052937199625366645
Jonglei,Fangak,SS0306,2014-04-07,unusual,4,2,0.10602293825559253
Jonglei,Fangak,SS0306,2014-04-14,unusual,1,1,0.053039944258293274
Jonglei,Fangak,SS0306,2014-04-21,recurring,6,6,0.31794317164311925
Jonglei,Fangak,SS0306,2014-04-21,unusual,5,4,0.21216215058477575
Jonglei,Fangak,SS0306,2014-04-28,recurring,12,9,0.47671576206215616
Jonglei,Fangak,SS0306,2014-04-28,unusual,4,2,0.1059858330704144
Jonglei,Fangak,SS0306,2014-05-05,recurring,1,1,0.052937199625366645
Jonglei,Fangak,SS0306,2014-05-05,unusual,1,1,0.05302471253349107
Jonglei,Fangak,SS0306,2014-05-12,recurring,25,15,0.7948921212292277
Jonglei,Fangak,SS0306,2014-05-12,unusual,9,9,0.47672702408661466
Jonglei,Fangak,SS0306,2014-05-19,recurring,1,1,0.052948999271891166
Jonglei,Fangak,SS0306,2014-05-19,unusual,1,1,0.05304172421160406
Jonglei,Fangak,SS0306,2014-05-26,recurring,27,19,1.0067788628623173
Jonglei,Fangak,SS0306,2014-05-26,unusual,26,23,1.2192741556228859
Jonglei,Fangak,SS0306,2014-06-02,recurring,8,8,0.4240801014094051
Jonglei,Fangak,SS0306,2014-06-02,unusual,9,8,0.4243230097216288
Jonglei,Fangak,SS0306,2014-06-09,recurring,12,7,0.3708319465642511
Jonglei,Fangak,SS0306,2014-06-09,unusual,5,4,0.2120877633863499
Jonglei,Fangak,SS0306,2014-06-16,recurring,1,1,0.052948999271891166
Jonglei,Fangak,SS0306,2014-06-16,unusual,3,2,0.10599285877976147
Jonglei,Fangak,SS0306,2014-07-07,recurring,3,3,0.1589298276415373
Jonglei,Fangak,SS0306,2014-07-07,unusual,1,1,0.05293783988212664
Jonglei,Fangak,SS0306,2014-07-14,recurring,5,4,0.21187819155649767
Jonglei,Fangak,SS0306,2014-07-14,unusual,6,4,0.21200400270776157
Jonglei,Fangak,SS0306,2014-08-11,recurring,2,1,0.05299646754227276
Jonglei,Fangak,SS0306,2014-08-11,unusual,1,1,0.052948046058711125
Jonglei,Fangak,SS0306,2014-08-18,recurring,2,1,0.05300045221123769
Jonglei,Fangak,SS0306,2014-09-08,recurring,19,13,0.688810410683466
Jonglei,Fangak,SS0306,2014-09-08,unusual,18,9,0.47729812464144517
Jonglei,Fangak,SS0306,2014-09-15,recurring,5,4,0.2118934386745131
Jonglei,Fangak,SS0306,2014-09-15,unusual,16,13,0.6892222308478543
Jonglei,Fangak,SS0306,2014-09-22,recurring,2,1,0.053040537856585135
Jonglei,Fangak,SS0306,2014-09-29,recurring,16,9,0.4767890831916937
Jonglei,Fangak,SS0306,2014-09-29,unusual,5,5,0.2651213816450211
Jonglei,Fangak,SS0306,2014-10-06,recurring,12,11,0.5828295048735133
Jonglei,Fangak,SS0306,2014-10-06,unusual,24,24,1.272452361108937
Jonglei,Fangak,SS0306,2014-10-13,recurring,20,14,0.7419323933198381
Jonglei,Fangak,SS0306,2014-10-13,unusual,17,10,0.5303375409952389
Jonglei,Fangak,SS0306,2014-10-20,recurring,39,23,1.21856941875062
Jonglei,Fangak,SS0306,2014-10-20,unusual,38,28,1.4844408743486242
Jonglei,Fangak,SS0306,2014-10-27,recurring,16,8,0.42360927843638563
Jonglei,Fangak,SS0306,2014-11-03,recurring,124,74,3.9207459369686566
Jonglei,Fangak,SS0306,2014-11-03,unusual,207,112,5.939144168989799
Jonglei,Fangak,SS0306,2014-11-10,recurring,72,44,2.3311021911443883
Jonglei,Fangak,SS0306,2014-11-10,unusual,157,75,3.977020842404867
Jonglei,Fangak,SS0306,2014-11-17,recurring,37,19,1.00652622340067
Jonglei,Fangak,SS0306,2014-11-17,unusual,51,28,1.4848058832593685
Jonglei,Fangak,SS0306,2014-11-24,recurring,144,88,4.662904594870353
Jonglei,Fangak,SS0306,2014-11-24,unusual,229,114,6.044409884587488
Jonglei,Fangak,SS0306,2014-12-01,recurring,211,95,5.0342971906055105
Jonglei,Fangak,SS0306,2014-12-01,unusual,401,140,7.42373228083009
Jonglei,Fangak,SS0306,2014-12-08,recurring,97,51,2.7025954453551275
Jonglei,Fangak,SS0306,2014-12-08,unusual,112,63,3.3408587528561435
Jonglei,Fangak,SS0306,2014-12-15,recurring,172,85,4.503770635920066
Jonglei,Fangak,SS0306,2014-12-15,unusual,225,95,5.037303774861007
Jonglei,Fangak,SS0306,2014-12-22,recurring,217,105,5.5638213456521886
Jonglei,Fangak,SS0306,2014-12-22,unusual,265,145,7.688023676785929
Jonglei,Fangak,SS0306,2014-12-29,recurring,215,114,6.0400915612518915
Jonglei,Fangak,SS0306,2014-12-29,unusual,266,123,6.521036763279658
Jonglei,Nyirol,SS0307,2014-01-13,unusual,5,5,0.2652148499909827
Jonglei,Nyirol,SS0307,2014-01-27,unusual,6,6,0.3182562721267427
Jonglei,Nyirol,SS0307,2014-04-07,unusual,4,4,0.21225970053322893
Jonglei,Nyirol,SS0307,2014-09-08,unusual,8,8,0.4249189137877071
Jonglei,Nyirol,SS0307,2014-10-13,unusual,2,2,0.10615790364545964
Jonglei,Nyirol,SS0307,2014-10-20,unusual,5,5,0.2656614188323542
Jonglei,Nyirol,SS0307,2014-11-03,unusual,144,104,5.523920587486627
Jonglei,Nyirol,SS0307,2014-11-10,unusual,14,10,0.5310116170435077
Jonglei,Nyirol,SS0307,2014-11-24,unusual,3,3,0.15931848593297882
Jonglei,Nyirol,SS0307,2014-12-01,unusual,12,9,0.47771413552930264
Jonglei,Nyirol,SS0307,2014-12-08,unusual,33,17,0.9012603711521339
Jonglei,Nyirol,SS0307,2014-12-15,unusual,110,58,3.0741031635290166
Jonglei,Nyirol,SS0307,2014-12-22,unusual,96,63,3.339373626162853
Jonglei,Nyirol,SS0307,2014-12-29,unusual,205,70,3.709984418850858
Jonglei,Pibor,SS0308,2014-01-06,recurring,1,1,0.053295779169153505
Jonglei,Pibor,SS0308,2014-01-06,unusual,21545,10255,547.114907238464
Jonglei,Pibor,SS0308,2014-01-13,recurring,3,3,0.1598871090759308
Jonglei,Pibor,SS0308,2014-01-13,unusual,18315,9971,531.9348972723815
Jonglei,Pibor,SS0308,2014-01-20,unusual,9143,6203,330.94676154443187
Jonglei,Pibor,SS0308,2014-01-27,unusual,5922,3346,178.4570050830682
Jonglei,Pibor,SS0308,2014-02-03,unusual,86,84,4.4805583348912075
Jonglei,Pibor,SS0308,2014-02-10,recurring,2,2,0.10659155833830701
Jonglei,Pibor,SS0308,2014-02-10,unusual,671,489,26.082101916795327
Jonglei,Pibor,SS0308,2014-02-17,unusual,371,325,17.343609818424323
Jonglei,Pibor,SS0308,2014-02-24,unusual,117,94,5.012976506127843
Jonglei,Pibor,SS0308,2014-03-03,unusual,95,68,3.6287896948896567
Jonglei,Pibor,SS0308,2014-03-10,unusual,2,2,0.10669374173703598
Jonglei,Pibor,SS0308,2014-03-17,unusual,208,171,9.12307942134884
Jonglei,Pibor,SS0308,2014-03-24,unusual,35,35,1.8665798420216215
Jonglei,Pibor,SS0308,2014-04-07,unusual,63,47,2.508216295559584
Jonglei,Pibor,SS0308,2014-04-14,unusual,537,444,23.69309276178076
Jonglei,Pibor,SS0308,2014-04-21,unusual,100,75,4.001899863973816
Jonglei,Pibor,SS0308,2014-04-28,unusual,11,11,0.5869288797095749
Jonglei,Pibor,SS0308,2014-05-05,unusual,9,9,0.48020686974200255
Jonglei,Pibor,SS0308,2014-05-12,recurring,1,1,0.053295779169153505
Jonglei,Pibor,SS0308,2014-05-12,unusual,1460,1348,71.89218389762117
Jonglei,Pibor,SS0308,2014-05-19,recurring,4,2,0.10659155833830701
Jonglei,Pibor,SS0308,2014-05-19,unusual,154,150,8.003122245943308
Jonglei,Pibor,SS0308,2014-05-26,unusual,261,192,10.247730661357602
Jonglei,Pibor,SS0308,2014-06-02,unusual,60,41,2.189106276336796
Jonglei,Pibor,SS0308,2014-06-09,unusual,4,4,0.21354707235061288
Jonglei,Pibor,SS0308,2014-06-16,unusual,66,64,3.4161677763625518
Jonglei,Pibor,SS0308,2014-06-23,unusual,224,217,11.582632431427735
Jonglei,Pibor,SS0308,2014-07-07,unusual,249,158,8.430902358961923
Jonglei,Pibor,SS0308,2014-07-14,unusual,37,37,1.9745345627671826
Jonglei,Pibor,SS0308,2014-09-01,unusual,1,1,0.053393775070350265
Jonglei,Pibor,SS0308,2014-09-15,unusual,3,2,0.10661287234242613
Jonglei,Pibor,SS0308,2014-10-20,unusual,2,2,0.10670628095643733
