county_code,run_id,start_week,end_week,county_detected_weeks,peak_weekly_union_area_km2,cumulative_detected_area_km2_weeks,potential_cattle_exposure_weeks,flooded_rangeland_km2_weeks,state,county
SS0606,29,2005-04-04,2005-04-04,1,0.05304468519035104,0.05304468519035104,1.570741629099444,0.0,Unity,Mayom
SS0606,30,2005-04-25,2005-04-25,1,0.053034887280268186,0.053034887280268186,1.4665340712024901,0.0,Unity,Mayom
SS0606,31,2005-05-23,2005-05-30,2,0.2651981817982164,0.31823396287868055,9.007764216481378,0.0,Unity,Mayom
SS0606,32,2005-07-18,2005-07-18,1,0.10608729849972746,0.10608729849972746,3.035115245969596,0.0,Unity,Mayom
SS0606,33,2005-08-22,2005-08-22,1,0.5832291343898575,0.5832291343898575,22.958859035943828,0.10975561325345518,Unity,Mayom
SS0606,34,2005-09-12,2005-09-19,2,0.26515133603148544,0.31819394934086187,11.228086540658087,0.05196400743767657,Unity,Mayom
SS0606,35,2005-10-03,2005-10-03,1,0.4243191754040085,0.4243191754040085,12.146747375694742,0.0,Unity,Mayom
SS0606,36,2005-10-17,2006-02-27,20,34.8847591259417,182.31947264466618,7183.835701989539,4.776699219415274,Unity,Mayom
SS0606,37,2006-03-20,2006-04-10,4,0.2652029429219307,0.5834529498491999,16.8613414997424,0.0,Unity,Mayom
SS0606,38,2006-05-22,2006-05-29,2,0.6364629076216236,1.007719890168555,28.06745564846743,0.0,Unity,Mayom
SS0606,39,2006-06-26,2006-06-26,1,0.15910406501704683,0.15910406501704683,4.296635931101468,0.0,Unity,Mayom
SS0606,40,2006-08-28,2007-05-07,37,116.96322990940352,890.9848928804028,33636.74885383015,5.6605116760716765,Unity,Mayom
SS0606,41,2007-05-21,2007-05-21,1,0.10608818598917051,0.10608818598917051,3.035140932505964,0.0,Unity,Mayom
SS0606,42,2007-06-04,2007-06-04,1,0.05303548326270691,0.05303548326270691,1.363600772474095,0.0,Unity,Mayom
SS0606,43,2007-06-18,2007-11-12,22,193.73265579716062,1285.943711599044,61742.88166617913,134.583406132791,Unity,Mayom
SS0606,44,2007-11-26,2008-03-31,19,93.94329940026022,930.3377235512935,37497.90237754974,17.25495878461851,Unity,Mayom
SS0606,45,2008-04-14,2008-04-28,3,0.5834149188297583,0.8485964822005516,23.878969792618353,0.0,Unity,Mayom
SS0606,46,2008-05-12,2008-05-12,1,0.053034887280268186,0.053034887280268186,1.4665340712024901,0.0,Unity,Mayom
SS0606,47,2008-05-26,2008-07-28,10,0.6895280774454177,2.757997074852875,77.92024762099858,0.0,Unity,Mayom
SS0606,48,2008-08-25,2008-09-08,3,1.1137715063918552,2.2275448277939467,62.317048156159146,0.0,Unity,Mayom
SS0606,49,2008-09-22,2009-07-20,44,145.55833099039194,1211.3630823840435,45970.57266352456,16.80009919633025,Unity,Mayom
SS0606,50,2009-08-10,2009-08-10,1,0.05303399271257037,0.05303399271257037,1.466509334391023,0.0,Unity,Mayom
SS0606,51,2009-08-24,2009-08-31,2,0.15912307445673982,0.21216746393246733,6.072406131142088,0.0,Unity,Mayom
SS0606,52,2009-09-14,2010-03-15,27,42.32446236834019,290.5978954027527,8674.835862988248,3.598654140066718,Unity,Mayom
SS0606,53,2010-03-29,2010-05-17,8,0.6894320439812575,2.227502343820196,63.68059766469433,0.0005299769483390566,Unity,Mayom
SS0606,54,2010-05-31,2010-06-07,2,0.3712658832212069,0.5303889505998558,15.079812561686792,0.0,Unity,Mayom
SS0606,55,2010-06-28,2010-07-05,2,0.1591135548048735,0.21214754751744386,5.970296398968691,0.0,Unity,Mayom
SS0606,56,2010-07-26,2010-08-02,2,3.39247469263565,4.717940657161201,215.65422416851194,1.6604613122166076,Unity,Mayom
SS0606,57,2010-09-06,2011-05-30,39,47.889493268935766,457.9801037951629,14000.812958788032,0.37238322452369044,Unity,Mayom
SS0606,58,2011-07-04,2011-07-04,1,0.1591129637311941,0.1591129637311941,4.503769561899865,0.0,Unity,Mayom
SS0606,59,2011-07-25,2011-08-01,2,0.2651803648802248,0.424283833147331,11.730029350963592,0.0,Unity,Mayom
SS0606,60,2011-08-15,2011-08-22,2,0.3182416823171697,0.4773659367518548,13.404353864821445,0.0,Unity,Mayom
SS0606,61,2011-09-05,2011-09-05,1,0.053042316968331116,0.053042316968331116,1.464365435636588,0.0,Unity,Mayom
SS0606,62,2011-09-19,2012-04-30,33,24.611066960218935,200.8622644844326,5910.561564771864,0.24849952999552605,Unity,Mayom
SS0606,63,2012-05-21,2012-05-28,2,0.10606977456053637,0.1591055556410005,4.399626929195783,0.0,Unity,Mayom
SS0606,64,2012-06-18,2012-06-18,1,0.053034887280268186,0.053034887280268186,1.4665340712024901,0.0,Unity,Mayom
SS0606,65,2012-07-02,2012-07-09,2,0.15910376727310674,0.21213865455337494,5.866111547998493,0.0,Unity,Mayom
SS0606,66,2012-08-06,2012-09-03,5,3.2320975480859686,8.053639859036135,404.5685568428492,0.749185787409203,Unity,Mayom
SS0606,67,2012-09-17,2013-04-15,31,19.146982645300977,175.13449086890606,6372.164613841086,2.3904079766308874,Unity,Mayom
SS0606,68,2013-04-29,2013-06-03,6,0.4242980815384378,1.2729170934699023,35.921842816988786,0.0,Unity,Mayom
SS0606,69,2013-06-17,2013-06-24,2,0.26518187702855833,0.37127154234753384,10.368059063821,0.0,Unity,Mayom
SS0606,70,2013-07-15,2013-07-15,1,0.05304527654455202,0.05304527654455202,1.5707591400839596,0.0,Unity,Mayom
SS0606,71,2013-08-12,2013-08-26,3,0.21213597049590177,0.4242983916247548,11.831995757414475,0.0,Unity,Mayom
SS0606,72,2013-09-09,2014-05-26,38,206.38965893434673,2008.8079072254673,79228.09398995765,15.484275690057888,Unity,Mayom
SS0606,73,2014-06-23,2014-06-23,1,0.05301596994182226,0.05301596994182226,2.175462115931146,0.0,Unity,Mayom
SS0606,74,2014-07-07,2015-06-01,48,424.34821669569965,7217.346715057996,329720.3258897018,1262.834042559008,Unity,Mayom
SS0606,75,2015-06-15,2015-07-27,7,5.407467668257618,24.864014625594603,992.3224902417359,0.7184890832392754,Unity,Mayom
SS0606,76,2015-08-10,2016-03-07,31,35.92269633955963,388.5013339695424,13701.665027892654,68.3271654786413,Unity,Mayom
SS0606,77,2016-03-21,2016-03-21,1,0.37124122895408734,0.37124122895408734,10.265656039186368,0.0,Unity,Mayom
SS0606,78,2016-04-04,2016-05-30,9,1.3789833498471453,5.568616966258326,160.9362029507197,0.1890268752148928,Unity,Mayom
SS0606,79,2016-07-04,2016-07-25,4,0.5304017371833528,1.0608301998826022,30.15493041010568,0.0,Unity,Mayom
SS0606,80,2016-08-08,2017-05-01,39,51.074792815869486,690.0470771985864,19967.191908514593,0.7650990192818798,Unity,Mayom
SS0606,81,2017-05-15,2017-06-12,5,3.7647946042048566,8.801872895046667,307.43957969103593,0.25495424064607564,Unity,Mayom
SS0606,82,2017-06-26,2017-07-10,3,0.31826544580277283,0.5304038016306278,15.07785844351077,0.0,Unity,Mayom
SS0606,83,2017-07-24,2017-08-21,5,1.7502540190941345,4.720451752691967,132.99709840792215,0.0,Unity,Mayom
SS0606,84,2017-09-04,2017-09-11,2,0.265176520978171,0.3182114082584392,8.799262070458889,0.0,Unity,Mayom
SS0606,85,2017-09-25,2018-04-16,30,57.336172583102204,590.6563995177446,17110.21565527019,4.80163364205517,Unity,Mayom
SS0606,86,2018-04-30,2018-06-11,7,0.7955559792696022,2.121382887040949,60.32666467315042,0.051893749422429254,Unity,Mayom
SS0606,87,2018-07-09,2018-08-13,6,0.5303928175061147,1.7503163556454413,49.42055673155725,0.0,Unity,Mayom
SS0606,88,2018-08-27,2019-05-13,38,22.118268094002673,212.69008435518356,6037.991673963435,0.2266268718675897,Unity,Mayom
SS0606,89,2019-05-27,2019-06-03,2,0.31822300140866255,0.42430346087297827,11.834506326908194,0.0,Unity,Mayom
SS0606,90,2019-06-17,2019-06-17,1,0.05303578108046414,0.05303578108046414,1.4665587867908025,0.0,Unity,Mayom
SS0606,91,2019-07-01,2019-07-01,1,0.052986917810977946,0.052986917810977946,2.6324459474996718,0.0026493458905488976,Unity,Mayom
SS0606,92,2019-07-29,2019-08-19,4,5.456482150207973,9.535879282659188,523.2312991259219,2.772702763119393,Unity,Mayom
SS0606,93,2019-09-09,2020-04-20,33,392.2338638383058,5215.135113013494,254046.7340984822,1276.6730886410514,Unity,Mayom
SS0606,94,2020-05-04,2020-05-11,2,0.4770987691351288,0.7953392579489764,26.741347482410404,0.016952835871439146,Unity,Mayom
SS0606,95,2020-06-08,2020-06-08,1,0.05297730089811863,0.05297730089811863,2.522718869707123,0.0,Unity,Mayom
SS0606,96,2020-06-29,2020-06-29,1,0.1060166512776394,0.1060166512776394,3.8864190700199073,0.0,Unity,Mayom
SS0606,97,2020-08-10,2020-08-10,1,0.37127062274979644,0.37127062274979644,10.365658287599116,0.0,Unity,Mayom
SS0606,98,2020-08-31,2021-06-28,44,245.9091633600727,2410.946591540821,85305.19645192742,90.86394341575428,Unity,Mayom
SS0606,99,2021-07-26,2021-08-23,5,83.28674684071608,156.71745797674163,5936.697644733822,7.210398081754386,Unity,Mayom
SS0606,100,2021-09-06,2022-06-06,40,247.41321225130693,3918.339170736589,168618.089430228,716.7327064863439,Unity,Mayom
SS0606,101,2022-06-20,2022-07-04,3,38.21695248204584,44.312450346866804,2011.1535230832242,4.094666807750247,Unity,Mayom
SS0606,102,2022-07-18,2024-08-12,109,639.2402815107739,18146.791214714718,831655.7304787694,6574.818716504866,Unity,Mayom
SS0606,103,2024-08-26,2025-12-29,71,263.3633077295878,4889.081248485664,184089.89607252457,622.8442815797845,Unity,Mayom
SS0607,1,2000-03-13,2000-03-13,1,0.10642304265359342,0.10642304265359342,1.114315041244419,0.0,Unity,Panyijiar
SS0607,2,2000-03-27,2000-04-17,4,2.766231274953435,5.5329331363182925,81.5426406647644,0.0,Unity,Panyijiar
SS0607,3,2000-05-01,2000-05-15,3,1.382797751344099,1.5423976584310155,17.344517995563997,0.0,Unity,Panyijiar
SS0607,4,2000-06-12,2000-06-19,2,0.10629348718569007,0.15944009555831595,2.3605360207915553,0.0,Unity,Panyijiar
SS0607,5,2000-07-24,2000-07-31,2,0.3720362434903716,0.42522522892577885,6.250421024941143,0.0,Unity,Panyijiar
SS0607,6,2000-08-21,2000-08-28,2,0.1594419875172906,0.21265553521925984,2.36056403154565,0.0,Unity,Panyijiar
SS0607,7,2000-09-11,2000-09-18,2,0.21266411984797776,0.2658177368969478,3.411681360800552,0.0,Unity,Panyijiar
SS0607,8,2000-10-02,2000-10-02,1,0.10642860962791889,0.10642860962791889,0.0,0.0,Unity,Panyijiar
SS0607,9,2000-10-16,2000-10-23,2,0.3192406191226102,0.4255354569029409,5.236443523861312,0.0,Unity,Panyijiar
SS0607,10,2000-11-27,2001-02-26,14,1.8082811491955901,9.466160214796059,160.95652924421861,0.27860917611520647,Unity,Panyijiar
SS0607,11,2001-03-26,2001-04-02,2,1.1699839912409176,1.4891886940882124,42.712050991269656,0.0,Unity,Panyijiar
SS0607,12,2001-05-07,2001-05-07,1,0.053214304813959445,0.053214304813959445,0.0,0.0,Unity,Panyijiar
SS0607,13,2001-10-01,2001-10-01,1,0.053214304813959445,0.053214304813959445,0.0,0.0,Unity,Panyijiar
SS0607,14,2001-11-12,2001-11-12,1,0.10631733146180114,0.10631733146180114,1.475467540328586,0.0,Unity,Panyijiar
SS0607,15,2001-11-26,2001-12-03,2,0.10642860962791889,0.15957764943508443,0.786880003401722,0.0,Unity,Panyijiar
SS0607,16,2001-12-24,2001-12-31,2,0.053214304813959445,0.10636145399720869,0.7868520124133789,0.0,Unity,Panyijiar
SS0607,17,2002-02-04,2002-02-04,1,0.212806157594354,0.212806157594354,3.347215852075277,0.0,Unity,Panyijiar
SS0607,18,2002-02-25,2002-02-25,1,0.10639181594448752,0.10639181594448752,0.3040789032849819,0.0,Unity,Panyijiar
SS0607,19,2002-05-06,2002-05-06,1,0.15951615540820507,0.15951615540820507,1.5738158367619672,0.0,Unity,Panyijiar
SS0607,20,2002-07-01,2002-07-22,4,2.713286534096416,3.404690478366672,60.69857779641781,0.0,Unity,Panyijiar
SS0607,21,2002-08-19,2002-10-07,8,2.233546139372077,5.265557025526977,99.48862994521221,0.16382009136522602,Unity,Panyijiar
SS0607,22,2002-10-21,2003-05-26,32,28.3476650074878,234.5429352106547,5232.204693876214,33.79577715640094,Unity,Panyijiar
SS0607,23,2003-06-09,2003-06-30,4,1.43730662592706,4.097231665548994,92.45250101233492,0.0,Unity,Panyijiar
SS0607,24,2003-07-21,2004-03-01,33,21.327198683753267,121.1644256506656,2067.380734598402,4.291311007692542,Unity,Panyijiar
SS0607,25,2004-03-15,2004-03-29,3,4.467721686045881,6.5417944996609165,139.13888074304344,0.832365054204962,Unity,Panyijiar
SS0607,26,2004-04-12,2004-06-14,10,3.9913505314626554,18.243899385800322,351.4174698004194,1.2191781020552674,Unity,Panyijiar
SS0607,27,2004-06-28,2004-08-16,8,3.404873873121455,12.076054457464506,332.0122732757686,1.712421000760866,Unity,Panyijiar
SS0607,28,2004-08-30,2005-05-09,37,56.10398327121228,271.8840334629754,5213.640718190994,7.6377178980862945,Unity,Panyijiar
SS0607,29,2005-05-30,2005-05-30,1,2.180713787681571,2.180713787681571,70.9383158688411,0.018617169285985884,Unity,Panyijiar
SS0607,30,2005-06-13,2005-08-15,10,15.423062814732704,36.858851912130945,1247.932350624631,2.6939585710938756,Unity,Panyijiar
SS0607,31,2005-08-29,2005-09-05,2,1.9681663626771329,2.127814061103147,76.62435192006029,0.2090639052276103,Unity,Panyijiar
SS0607,32,2005-09-19,2006-04-10,30,25.73829053570708,169.67464054007232,3365.339112155304,2.076463857897403,Unity,Panyijiar
SS0607,33,2006-05-15,2006-07-17,10,45.96912271579593,100.39222456367789,3586.0647055557533,27.34422243799967,Unity,Panyijiar
SS0607,34,2006-08-07,2006-09-11,6,14.093306030583092,21.805672008008642,705.4853090941613,0.18775553615307694,Unity,Panyijiar
SS0607,35,2006-09-25,2006-10-30,6,2.7127457859639104,8.138655737952629,182.9532837115832,0.04204281993012069,Unity,Panyijiar
SS0607,36,2006-11-13,2007-05-07,26,34.324478014856,315.3723653605106,7283.934055968112,6.51082703237939,Unity,Panyijiar
SS0607,37,2007-05-21,2007-06-04,3,1.9149093959447565,2.3936358842123084,65.52700647487147,0.004786606882377359,Unity,Panyijiar
SS0607,38,2007-06-18,2007-06-25,2,1.648965264706063,1.702151914235842,55.45625142783459,0.006382397943573471,Unity,Panyijiar
SS0607,39,2007-07-09,2007-08-06,5,0.42537214455110633,1.382686459958155,39.57567370326598,0.005318279152083129,Unity,Panyijiar
SS0607,40,2007-08-20,2007-11-05,12,5.372545897229916,15.211235400159797,442.2239623573109,0.16867991678359906,Unity,Panyijiar
SS0607,41,2007-11-26,2008-02-18,13,12.606928909436848,62.22915623517642,1683.294468939639,4.511170674571429,Unity,Panyijiar
SS0607,42,2008-03-03,2008-03-31,5,10.367362078664831,24.138480333790234,529.3039775824778,3.4179843941737174,Unity,Panyijiar
SS0607,43,2008-04-14,2008-04-28,3,7.820612291634281,13.086554951571982,437.77847368302525,0.6704267540502632,Unity,Panyijiar
SS0607,44,2008-05-12,2008-06-16,6,9.946538353409755,23.562213941885563,663.2072293002714,0.04254376068441095,Unity,Panyijiar
SS0607,45,2008-06-30,2008-07-28,5,2.7124465341272104,4.148292144211878,105.69886120893221,0.006913495538694008,Unity,Panyijiar
SS0607,46,2008-08-25,2008-09-08,3,2.0742560344195944,2.340284043284685,53.566016639964744,0.004785047772843356,Unity,Panyijiar
SS0607,47,2008-09-22,2009-04-06,29,130.07674186070668,403.3588728297261,10959.026675817991,74.57023673591934,Unity,Panyijiar
SS0607,48,2009-04-20,2009-06-29,11,2.340944718563714,12.66058449830276,305.4274103724892,0.41016285260087726,Unity,Panyijiar
SS0607,49,2009-07-13,2009-07-27,3,1.063757260315592,1.1701531425086833,35.325825520656764,0.0005316749199950453,Unity,Panyijiar
SS0607,50,2009-08-10,2010-03-22,33,30.968192520499443,152.6185119271743,3709.635366546401,17.75922116490611,Unity,Panyijiar
SS0607,51,2010-04-05,2010-05-10,6,2.2343349496570806,7.075561923968294,191.03764031137604,0.19003197564190616,Unity,Panyijiar
SS0607,52,2010-05-24,2010-06-07,3,5.796228828935095,6.381274230256256,166.72439734642552,0.04148214810037272,Unity,Panyijiar
SS0607,53,2010-07-12,2010-07-12,1,0.05321657235080406,0.05321657235080406,0.7189223468847032,0.0,Unity,Panyijiar
SS0607,54,2010-07-26,2010-08-02,2,1.7549539498591393,2.6058809830545964,94.61801045897697,0.5189393136448376,Unity,Panyijiar
SS0607,55,2010-08-16,2010-08-16,1,0.1595180700087303,0.1595180700087303,3.389390944311476,0.0,Unity,Panyijiar
SS0607,56,2010-08-30,2010-09-06,2,0.4783432466397683,0.5314920165686038,12.37864527273587,0.0,Unity,Panyijiar
SS0607,57,2010-09-20,2010-11-15,9,1.063974511395937,5.160589526174494,141.0674042721269,0.5242357356039237,Unity,Panyijiar
SS0607,58,2010-11-29,2011-04-04,19,30.836561160646365,91.82430655142024,2057.092382848949,19.27091753962395,Unity,Panyijiar
SS0607,59,2011-04-18,2011-05-30,7,1.2780248131324687,2.5546837756713856,68.01031730959174,1.2152404243006578,Unity,Panyijiar
SS0607,60,2011-07-04,2011-07-04,1,0.2659247012854041,0.2659247012854041,7.118731162391038,0.001595643307582302,Unity,Panyijiar
SS0607,61,2011-07-18,2011-08-01,3,1.1700256642894749,2.3400810851595475,65.61773048709453,0.39737612933220734,Unity,Panyijiar
SS0607,62,2011-08-15,2011-08-15,1,0.10643540659709287,0.10643540659709287,1.437875250551598,0.0,Unity,Panyijiar
SS0607,63,2011-09-26,2012-02-13,21,16.487714687863587,87.0779148701462,1648.70627846604,4.441385029455861,Unity,Panyijiar
SS0607,64,2012-02-27,2012-03-12,3,0.3192172176064661,0.7447506679518281,10.873950589425078,0.00106306159222648,Unity,Panyijiar
SS0607,65,2012-03-26,2012-04-16,4,1.8611694754161325,3.2976552674065074,79.08660099680648,1.7154358078953416,Unity,Panyijiar
SS0607,66,2012-04-30,2012-05-07,2,0.2660415205213897,0.31925582533534913,5.428549999220827,0.053202626013175026,Unity,Panyijiar
SS0607,67,2012-06-25,2012-06-25,1,0.05314930961524231,0.05314930961524231,0.7868839979532911,0.0,Unity,Panyijiar
SS0607,68,2012-07-09,2012-07-09,1,0.053149039807165545,0.053149039807165545,0.786880003401722,0.0,Unity,Panyijiar
SS0607,69,2012-08-13,2012-08-27,3,2.074873476062886,3.7241972318393035,117.62752495414887,0.23093993339525884,Unity,Panyijiar
SS0607,70,2012-09-17,2012-10-15,5,1.3833800364781657,3.7773192077710127,111.38715495592675,1.1120386667315292,Unity,Panyijiar
SS0607,71,2012-10-29,2013-03-18,21,10.904670783319489,64.73939175916355,1488.357679151499,10.180060630291608,Unity,Panyijiar
SS0607,72,2013-04-01,2013-04-15,3,0.4789479724184528,1.064098159920069,16.59182292413712,0.012776695688818252,Unity,Panyijiar
SS0607,73,2013-04-29,2013-05-27,5,2.0203464330804923,3.9361168325520186,87.36413773462806,0.11231090016381295,Unity,Panyijiar
SS0607,74,2013-06-10,2013-06-24,3,0.21288342616610795,0.3192047963779814,7.038429960701263,0.04258721158093202,Unity,Panyijiar
SS0607,75,2013-07-08,2013-07-08,1,0.10643163364357287,0.10643163364357287,0.7189223468847032,0.0,Unity,Panyijiar
SS0607,76,2013-08-19,2013-09-16,5,14.842624404818705,28.300740511776358,923.2303587608101,0.5630883901505062,Unity,Panyijiar
SS0607,77,2013-09-30,2013-10-28,5,4.415452031684561,10.161618357223956,293.9154724360252,0.6129570527321234,Unity,Panyijiar
SS0607,78,2013-11-11,2014-04-07,22,40.00741072215195,275.3104137284826,7377.0785732374825,21.267471623412114,Unity,Panyijiar
SS0607,79,2014-04-21,2014-06-23,10,8.191959646618253,14.362367740249564,410.06880559649954,0.06653741225156742,Unity,Panyijiar
SS0607,80,2014-07-07,2014-07-28,4,1.8617085260619393,3.2446123712454344,98.55112781378944,0.0010632781621644919,Unity,Panyijiar
SS0607,81,2014-08-11,2015-02-16,28,41.81711254256994,390.34801452716516,12247.156489481302,52.292355709146776,Unity,Panyijiar
SS0607,82,2015-03-02,2015-04-06,6,2.074664313635263,3.40465493360195,98.72003968127612,0.04574918845892139,Unity,Panyijiar
SS0607,83,2015-04-20,2015-10-19,27,35.19787522742539,152.71946282827923,4172.316045966294,25.78811609494437,Unity,Panyijiar
SS0607,84,2015-11-02,2016-04-04,23,51.136939028076874,397.0452894708858,11591.789466222457,66.3483844169223,Unity,Panyijiar
SS0607,85,2016-04-18,2016-06-06,8,26.791698648243162,107.45194334277181,2692.125549167783,41.94656470641296,Unity,Panyijiar
SS0607,86,2016-06-20,2016-06-20,1,5.584530213722784,5.584530213722784,170.9419530005267,0.117491025028545,Unity,Panyijiar
SS0607,87,2016-07-04,2017-04-10,41,66.77122411988101,541.5174704761454,14182.102540713639,162.41314475679252,Unity,Panyijiar
SS0607,88,2017-04-24,2017-08-21,18,14.038490002241378,62.76135547739953,1784.3857029541966,0.7906729743909896,Unity,Panyijiar
SS0607,89,2017-09-04,2018-07-16,46,18.831258504383435,243.63416768171436,7079.966658543821,25.67126222040539,Unity,Panyijiar
SS0607,90,2018-07-30,2018-08-13,3,4.255501944041712,7.60666035702316,227.97354114432642,0.41306685353374617,Unity,Panyijiar
SS0607,91,2018-08-27,2019-06-24,44,25.209119763932033,298.6396340571639,8005.77132249499,15.551791021748826,Unity,Panyijiar
SS0607,92,2019-07-08,2019-07-15,2,11.914184413033869,12.0737848703576,421.63807677319767,1.6509008004850365,Unity,Panyijiar
SS0607,93,2019-08-05,2019-09-30,9,0.7976503166254953,2.5001927457210122,70.87908010120213,0.01860806429559609,Unity,Panyijiar
SS0607,94,2019-10-21,2019-10-21,1,0.5853751368562669,0.5853751368562669,8.25929726179985,0.0,Unity,Panyijiar
SS0607,95,2019-11-04,2020-03-09,19,34.041817158929206,183.5747413191339,4864.937895174124,24.36875615265133,Unity,Panyijiar
SS0607,96,2020-03-23,2020-06-29,15,68.46816854244375,165.4465196924683,6034.442151657353,65.58572444020874,Unity,Panyijiar
SS0607,97,2020-07-20,2020-07-27,2,36.12474567306801,39.95322220502515,1494.4835926728051,17.610195085311478,Unity,Panyijiar
SS0607,98,2020-08-10,2020-08-10,1,6.383995906609408,6.383995906609408,237.97044965058728,2.860626506794904,Unity,Panyijiar
SS0607,99,2020-08-31,2021-09-13,55,144.27251190114535,1851.3430047461925,72138.92903734534,656.6141046022428,Unity,Panyijiar
SS0607,100,2021-09-27,2022-09-05,50,111.73198500852068,2662.6526861592893,83415.11120432317,530.7021522935735,Unity,Panyijiar
SS0607,101,2022-09-19,2022-10-10,4,89.60815784075483,150.1188983931653,4408.887889511388,45.6081418224587,Unity,Panyijiar
SS0607,102,2022-10-24,2025-08-11,147,189.81015121886213,8270.545816193948,261491.2975933381,2412.252940828538,Unity,Panyijiar
SS0607,103,2025-08-25,2025-09-22,5,23.626355326982907,81.42208754723316,2911.4015800700663,12.86441590049521,Unity,Panyijiar
SS0607,104,2025-10-06,2025-12-29,13,79.97795352838028,489.3719253427744,17470.51991879006,97.20244424573018,Unity,Panyijiar
SS0608,1,2000-02-28,2000-03-13,3,0.5292607866552537,1.0585322082045523,28.428517886185503,0.0,Unity,Pariang
SS0608,2,2000-03-27,2000-04-03,2,0.6880553956177107,1.164406341654555,29.091080135636034,0.0,Unity,Pariang
SS0608,3,2000-04-17,2000-04-17,1,0.4234249977608766,0.4234249977608766,11.829826184703453,0.0,Unity,Pariang
SS0608,4,2000-05-01,2000-05-01,1,0.5292769041023522,0.5292769041023522,13.490537602530651,0.0,Unity,Pariang
SS0608,5,2000-06-12,2000-06-12,1,0.2646329719701576,0.2646329719701576,7.390269971314486,0.0,Unity,Pariang
SS0608,6,2000-10-02,2000-10-02,1,0.3704887432334311,0.3704887432334311,10.346450079307697,0.0,Unity,Pariang
SS0608,7,2000-10-23,2001-02-12,17,1.905150363104497,11.642714660945291,332.20224455499175,1.418642423242977,Unity,Pariang
SS0608,8,2001-03-12,2001-04-09,5,0.3705000033381927,0.9527170072251339,22.10015107005882,0.0,Unity,Pariang
SS0608,9,2001-05-07,2001-05-07,1,0.10585318980190614,0.10585318980190614,2.9692525253371578,0.0,Unity,Pariang
SS0608,10,2001-07-02,2001-07-02,1,0.10585351220081929,0.10585351220081929,2.9561170203088065,0.0,Unity,Pariang
SS0608,11,2001-10-22,2002-01-14,13,2.3801524582388267,5.397021523195103,156.56957000253496,2.165271382360015,Unity,Pariang
SS0608,12,2002-01-28,2002-01-28,1,0.052927884371993146,0.052927884371993146,1.4780900188191815,0.0,Unity,Pariang
SS0608,13,2002-02-11,2002-02-11,1,0.05292723977636523,0.05292723977636523,1.4780720175260047,0.0,Unity,Pariang
SS0608,14,2002-02-25,2002-02-25,1,0.1587855829065364,0.1587855829065364,3.988031215189002,0.0,Unity,Pariang
SS0608,15,2002-04-15,2002-04-15,1,0.05293142471780411,0.05293142471780411,0.6078470766432469,0.0,Unity,Pariang
SS0608,16,2002-05-06,2002-05-06,1,0.42341694726765416,0.42341694726765416,11.019961492980384,0.0,Unity,Pariang
SS0608,17,2002-05-20,2002-05-20,1,0.26464006308159227,0.26464006308159227,5.6892817026916145,0.0,Unity,Pariang
SS0608,18,2002-07-08,2002-07-15,2,1.6406942828385047,1.693622489329504,45.95174650923497,0.10157931825249267,Unity,Pariang
SS0608,19,2002-08-12,2002-08-12,1,0.052931746067301035,0.052931746067301035,0.658412633205434,0.0,Unity,Pariang
SS0608,20,2002-08-26,2003-05-19,39,33.66554488900336,268.2821791349468,6203.257406184049,28.943469957656603,Unity,Pariang
SS0608,21,2003-06-02,2003-07-28,9,5.448774357776813,15.027869564830139,459.36830860877285,7.09137496506289,Unity,Pariang
SS0608,22,2003-08-11,2003-08-25,3,0.3173837643919334,0.6348555407444262,19.511107811955284,0.31152523629218665,Unity,Pariang
SS0608,23,2003-09-08,2004-03-01,26,58.49230182777689,244.15383420027146,7025.6473887849625,121.23535562484673,Unity,Pariang
SS0608,24,2004-03-15,2004-05-17,10,4.234205225257549,20.90608198657999,498.07466794713156,0.5216022631939665,Unity,Pariang
SS0608,25,2004-05-31,2004-06-14,3,3.8627522886926564,4.3390620070855475,113.69778490900919,1.1104509812357748,Unity,Pariang
SS0608,26,2004-07-05,2004-08-09,6,2.1173336339534092,8.361272595726488,199.37313985409793,1.3792511836700587,Unity,Pariang
SS0608,27,2004-08-23,2004-09-06,3,2.2758815291715133,5.23753289498036,138.25255614789245,2.061455418635368,Unity,Pariang
SS0608,28,2004-09-20,2005-05-23,36,12.436583460241176,145.43762620249635,3584.7126835611216,15.845160087588638,Unity,Pariang
SS0608,29,2005-06-13,2005-06-13,1,0.8997794935754152,0.8997794935754152,22.38423758682768,0.0010585802339019151,Unity,Pariang
SS0608,30,2005-06-27,2005-06-27,1,0.582210914130339,0.582210914130339,14.880844460616384,0.0005292885066678685,Unity,Pariang
SS0608,31,2005-07-11,2005-07-18,2,1.7466474951791342,2.964011985848014,67.36722764192822,0.0021171604678038303,Unity,Pariang
SS0608,32,2005-08-01,2005-08-01,1,0.10585351220081929,0.10585351220081929,2.9692616088760113,0.0,Unity,Pariang
SS0608,33,2005-08-22,2006-02-27,28,40.088842221288616,184.90449163161588,5191.046911106647,81.93732675185089,Unity,Pariang
SS0608,34,2006-03-13,2006-04-10,5,2.1700905458928843,6.45734876390002,157.57604703545758,0.12270191634481326,Unity,Pariang
SS0608,35,2006-05-15,2006-05-29,3,3.1746548841065225,5.237708580794995,182.21263326811945,3.140209077784002,Unity,Pariang
