state,county,county_code,week,detected_pixel_days,unique_grid_cells,detected_area_km2,county_area_km2,detected_county_percent
Jonglei,Fangak,SS0306,2011-12-26,335,187,9.905446628073687,7655.4865069,0.12939016506848736
Jonglei,Nyirol,SS0307,2011-01-03,14,9,0.47755081508666475,7076.55508743,0.006748351552225356
Jonglei,Nyirol,SS0307,2011-01-10,25,13,0.6898081899122579,7076.55508743,0.009747796511010787
Jonglei,Nyirol,SS0307,2011-01-17,5,5,0.2653042274980497,7076.55508743,0.003749059029714987
Jonglei,Nyirol,SS0307,2011-01-31,2,2,0.10612227465580652,7076.55508743,0.0014996318596361986
Jonglei,Nyirol,SS0307,2011-02-07,2,2,0.10612227465580652,7076.55508743,0.0014996318596361986
Jonglei,Nyirol,SS0307,2011-04-25,2,1,0.05304881891365781,7076.55508743,0.0007496418562174099
Jonglei,Nyirol,SS0307,2011-05-23,1,1,0.05310749202965039,7076.55508743,0.0007504709759694317
Jonglei,Nyirol,SS0307,2011-09-19,5,5,0.2655056786701562,7076.55508743,0.003751905770390606
Jonglei,Nyirol,SS0307,2011-11-28,3,3,0.15913405437379774,7076.55508743,0.0022487503086984465
Jonglei,Pibor,SS0308,2011-01-03,1851,968,51.633858956778575,33049.90811531,0.15622996220331328
Jonglei,Pibor,SS0308,2011-01-10,5138,2413,128.67291325877716,33049.90811531,0.3893291104164095
Jonglei,Pibor,SS0308,2011-01-17,384,364,19.41717237799005,33049.90811531,0.05875106312018841
Jonglei,Pibor,SS0308,2011-01-24,2387,1346,71.78034494144993,33049.90811531,0.2171877292094452
Jonglei,Pibor,SS0308,2011-01-31,897,661,35.24786286442965,33049.90811531,0.10665041107361346
Jonglei,Pibor,SS0308,2011-02-07,183,127,6.775277317341138,33049.90811531,0.020500139648505004
Jonglei,Pibor,SS0308,2011-02-14,319,228,12.1628921639479,33049.90811531,0.03680159146437559
Jonglei,Pibor,SS0308,2011-02-21,31,29,1.547289306868802,33049.90811531,0.004681675063877221
Jonglei,Pibor,SS0308,2011-02-28,10,10,0.5335517866303929,33049.90811531,0.0016143820574896883
Jonglei,Pibor,SS0308,2011-03-07,4,3,0.15993657223895685,33049.90811531,0.0004839244081434164
Jonglei,Pibor,SS0308,2011-03-14,53,43,2.2931223095122326,33049.90811531,0.006938362132540905
Jonglei,Pibor,SS0308,2011-03-21,7,5,0.26666471223436683,33049.90811531,0.0008068546251444415
Jonglei,Pibor,SS0308,2011-03-28,12,12,0.640201788339119,33049.90811531,0.0019370758493653807
Jonglei,Pibor,SS0308,2011-04-04,4,4,0.21344657936512046,33049.90811531,0.0006458310825567582
Jonglei,Pibor,SS0308,2011-04-11,34,33,1.7602462504980672,33049.90811531,0.005326024642357941
Jonglei,Pibor,SS0308,2011-04-18,82,82,4.3729578353113565,33049.90811531,0.013231376680547057
Jonglei,Pibor,SS0308,2011-04-25,76,63,3.3618731018018644,33049.90811531,0.010172110282644068
Jonglei,Pibor,SS0308,2011-05-02,106,90,4.801481499642627,33049.90811531,0.014527972310514213
Jonglei,Pibor,SS0308,2011-05-09,37,27,1.4406140535959209,33049.90811531,0.004358904867661562
Jonglei,Pibor,SS0308,2011-05-16,3,3,0.1601791698330755,33049.90811531,0.0004846584422389795
Jonglei,Pibor,SS0308,2011-05-23,106,94,5.016106109236571,33049.90811531,0.01517736779096495
Jonglei,Pibor,SS0308,2011-05-30,52,49,2.6103433146103567,33049.90811531,0.007898186299044941
Jonglei,Pibor,SS0308,2011-08-01,2,2,0.10659132990677729,33049.90811531,0.00032251626701921166
Jonglei,Pibor,SS0308,2011-09-05,1,1,0.053295779169153505,33049.90811531,0.0001612584790953317
Jonglei,Pibor,SS0308,2011-09-19,40,40,2.13348148012376,33049.90811531,0.006455332561531234
Jonglei,Pibor,SS0308,2011-09-26,173,118,6.295964355365658,33049.90811531,0.0190498694683182
Jonglei,Pibor,SS0308,2011-10-03,41,41,2.1881611403917116,33049.90811531,0.006620778287059959
Jonglei,Pibor,SS0308,2011-10-10,1050,569,30.370869650513335,33049.90811531,0.09189396092887887
Jonglei,Pibor,SS0308,2011-10-17,70,70,3.735313467003865,33049.90811531,0.011302038886073403
Jonglei,Pibor,SS0308,2011-10-24,25,16,0.8537775540409649,33049.90811531,0.0025832978145118113
Jonglei,Pibor,SS0308,2011-10-31,57,49,2.614761920632782,33049.90811531,0.007911555794678664
Jonglei,Pibor,SS0308,2011-11-07,77,77,4.109057073419587,33049.90811531,0.012432885014636736
Jonglei,Pibor,SS0308,2011-11-14,21,18,0.9605014691055125,33049.90811531,0.0029062152480253674
Jonglei,Pibor,SS0308,2011-11-21,15,14,0.7466846215530273,33049.90811531,0.002259263835009375
Jonglei,Pibor,SS0308,2011-11-28,385,216,11.516178187384618,33049.90811531,0.03484481151113966
Jonglei,Pibor,SS0308,2011-12-05,97,97,5.171303194487678,33049.90811531,0.01564695180526729
Jonglei,Pibor,SS0308,2011-12-12,62,49,2.6135518753794016,33049.90811531,0.00790789452805983
Jonglei,Pibor,SS0308,2011-12-19,174,149,7.94328543948616,33049.90811531,0.024034213383505663
Jonglei,Pibor,SS0308,2011-12-26,159,112,5.970118311914373,33049.90811531,0.018063948290218644
Jonglei,Pochalla,SS0309,2011-01-03,3488,2830,150.61258881349227,8261.13304575,1.8231468731880065
Jonglei,Pochalla,SS0309,2011-01-10,19706,7121,378.98567912126396,8261.13304575,4.587575058075549
Jonglei,Pochalla,SS0309,2011-01-17,3063,2296,122.17955452505402,8261.13304575,1.4789684883226781
Jonglei,Pochalla,SS0309,2011-01-24,6506,2614,139.09516052235327,8261.13304575,1.6837298195301644
Jonglei,Pochalla,SS0309,2011-01-31,1164,740,39.38139694812067,8261.13304575,0.47670696900809156
Jonglei,Pochalla,SS0309,2011-02-07,238,129,6.866442315693512,8261.13304575,0.08311744015823597
Jonglei,Pochalla,SS0309,2011-02-14,181,74,3.9403057956013003,8261.13304575,0.047696917284589906
Jonglei,Pochalla,SS0309,2011-02-21,70,37,1.9703029515363786,8261.13304575,0.023850275024320244
Jonglei,Pochalla,SS0309,2011-02-28,12,8,0.4260158977190921,8261.13304575,0.0051568700729043345
Jonglei,Pochalla,SS0309,2011-03-07,32,16,0.8520614472630326,8261.13304575,0.010314099077503438
Jonglei,Pochalla,SS0309,2011-03-14,44,39,2.075947500554917,8261.13304575,0.025129089303590178
Jonglei,Pochalla,SS0309,2011-03-21,5,5,0.2659686885776935,8261.13304575,0.0032195182804194518
Jonglei,Pochalla,SS0309,2011-03-28,1,1,0.053252561133620764,8261.13304575,0.0006446157063287696
Jonglei,Pochalla,SS0309,2011-04-11,2,2,0.10653501510651692,8261.13304575,0.0012895932618023217
Jonglei,Pochalla,SS0309,2011-04-18,1,1,0.05329050736522408,8261.13304575,0.0006450750407976998
Jonglei,Pochalla,SS0309,2011-04-25,33,29,1.5441208368785106,8261.13304575,0.018691392915804628
Jonglei,Pochalla,SS0309,2011-05-02,23,17,0.9051797561159033,8261.13304575,0.010957089676477001
Jonglei,Pochalla,SS0309,2011-05-16,31,30,1.5972603451402962,8261.13304575,0.019334640131017117
Jonglei,Pochalla,SS0309,2011-05-23,69,34,1.8103620725973801,8261.13304575,0.021914210345864528
Jonglei,Pochalla,SS0309,2011-05-30,12,12,0.638961441678712,8261.13304575,0.007734549705714162
Jonglei,Pochalla,SS0309,2011-06-13,6,6,0.3194544152628632,8261.13304575,0.003866956427087309
Jonglei,Pochalla,SS0309,2011-07-18,2,2,0.1065000458967475,8261.13304575,0.0012891699638167334
Jonglei,Pochalla,SS0309,2011-09-05,3,3,0.15974679512082673,8261.13304575,0.0019337153176949451
Jonglei,Pochalla,SS0309,2011-09-19,10,10,0.5324980494833964,8261.13304575,0.00644582343044752
Jonglei,Pochalla,SS0309,2011-09-26,6,5,0.2662470857328954,8261.13304575,0.0032228882437605596
Jonglei,Pochalla,SS0309,2011-10-10,8,4,0.21299839642144103,8261.13304575,0.0025783194053631614
Jonglei,Pochalla,SS0309,2011-10-17,7,3,0.15974825242534382,8261.13304575,0.001933732958186982
Jonglei,Pochalla,SS0309,2011-10-24,2,1,0.05324965973482722,8261.13304575,0.0006445805852530348
Jonglei,Pochalla,SS0309,2011-11-14,14,14,0.745519908006663,8261.13304575,0.009024426841669148
Jonglei,Pochalla,SS0309,2011-11-21,53,27,1.4377502509772857,8261.13304575,0.017403790049319523
Jonglei,Pochalla,SS0309,2011-11-28,62,20,1.0650026348902166,8261.13304575,0.012891725977444642
Jonglei,Pochalla,SS0309,2011-12-05,16,8,0.42599872987292814,8261.13304575,0.0051566622582369165
Jonglei,Pochalla,SS0309,2011-12-12,31,27,1.4377492821177347,8261.13304575,0.01740377832139376
Jonglei,Pochalla,SS0309,2011-12-19,42,24,1.2780007891608274,8261.13304575,0.01547004245160177
Jonglei,Pochalla,SS0309,2011-12-26,92,43,2.2900799307493434,8261.13304575,0.027721136048371616
Jonglei,Twic East,SS0310,2011-01-03,68,54,2.8766522824066754,5943.90021407,0.048396712239503245
Jonglei,Twic East,SS0310,2011-01-10,130,81,4.314273294634838,5943.90021407,0.07258320529039806
Jonglei,Twic East,SS0310,2011-01-17,228,159,8.46860765459536,5943.90021407,0.1424756027119877
Jonglei,Twic East,SS0310,2011-01-24,389,217,11.553781212004601,5943.90021407,0.19438047066562908
Jonglei,Twic East,SS0310,2011-01-31,360,238,12.670739579914425,5943.90021407,0.21317214494821268
Jonglei,Twic East,SS0310,2011-02-07,109,55,2.9304521476389778,5943.90021407,0.04930183956827217
Jonglei,Twic East,SS0310,2011-02-14,158,95,5.060919298025693,5943.90021407,0.08514475539218888
Jonglei,Twic East,SS0310,2011-02-21,12,8,0.42614971478176067,5943.90021407,0.007169530096972485
Jonglei,Twic East,SS0310,2011-03-07,32,17,0.9058746823508728,5943.90021407,0.015240408649636264
Jonglei,Twic East,SS0310,2011-03-14,41,29,1.5450168119053485,5943.90021407,0.025993316782944784
Jonglei,Twic East,SS0310,2011-03-28,12,5,0.26647272014380663,5943.90021407,0.004483129099526777
Jonglei,Twic East,SS0310,2011-04-11,2,2,0.10646282109161605,5943.90021407,0.001791127328140611
Jonglei,Twic East,SS0310,2011-04-18,3,3,0.15988459173095426,5943.90021407,0.0026898936047493904
Jonglei,Twic East,SS0310,2011-04-25,32,15,0.7991955279374263,5943.90021407,0.01344564173613858
Jonglei,Twic East,SS0310,2011-05-16,7,5,0.26646605261507456,5943.90021407,0.004483016925222164
Jonglei,Twic East,SS0310,2011-05-23,28,14,0.7459079209619496,5943.90021407,0.012549132625010874
Jonglei,Twic East,SS0310,2011-05-30,12,5,0.2664358076307613,5943.90021407,0.004482508084507751
Jonglei,Twic East,SS0310,2011-06-13,25,20,1.0658494652231194,5943.90021407,0.01793181962745795
Jonglei,Twic East,SS0310,2011-07-04,7,7,0.37303689160581877,5943.90021407,0.006275961543277441
Jonglei,Twic East,SS0310,2011-07-11,3,3,0.15988459173095426,5943.90021407,0.0026898936047493904
Jonglei,Twic East,SS0310,2011-07-18,8,8,0.42617520635942785,5943.90021407,0.007169958966515194
Jonglei,Twic East,SS0310,2011-07-25,9,5,0.26644893447522466,5943.90021407,0.004482728930147661
Jonglei,Twic East,SS0310,2011-08-01,7,7,0.37303596472172934,5943.90021407,0.006275945949407154
Jonglei,Twic East,SS0310,2011-08-29,6,5,0.2664738619491851,5943.90021407,0.004483148309226426
Jonglei,Twic East,SS0310,2011-09-05,2,2,0.10658835733760935,5943.90021407,0.001793239346200674
Jonglei,Twic East,SS0310,2011-09-19,4,4,0.21317831644371113,5943.90021407,0.003586505640506713
Jonglei,Twic East,SS0310,2011-09-26,6,6,0.31968228136833143,5943.90021407,0.005378325171267194
Jonglei,Twic East,SS0310,2011-10-10,5,3,0.15988184923214308,5943.90021407,0.002689847465031151
Jonglei,Twic East,SS0310,2011-10-17,84,82,4.367390845754049,5943.90021407,0.07347685338686971
Jonglei,Twic East,SS0310,2011-10-24,230,72,3.8346400973862718,5943.90021407,0.06451387067887125
Jonglei,Twic East,SS0310,2011-10-31,250,92,4.900721133228728,5943.90021407,0.08244958624352527
Jonglei,Twic East,SS0310,2011-11-07,71,53,2.8226922640466756,5943.90021407,0.04748889049928847
Jonglei,Twic East,SS0310,2011-11-14,160,130,6.924551073858241,5943.90021407,0.11649844082959047
Jonglei,Twic East,SS0310,2011-11-21,330,125,6.6582191792816445,5943.90021407,0.1120176809752081
Jonglei,Twic East,SS0310,2011-11-28,987,388,20.661059794386766,5943.90021407,0.3476010540264336
Jonglei,Twic East,SS0310,2011-12-05,844,327,17.411427769278127,5943.90021407,0.29292934171510765
Jonglei,Twic East,SS0310,2011-12-12,408,180,9.584097972506623,5943.90021407,0.1612425785651615
Jonglei,Twic East,SS0310,2011-12-19,744,321,17.093609193694054,5943.90021407,0.2875823714743934
Jonglei,Twic East,SS0310,2011-12-26,1800,915,48.72371899899583,5943.90021407,0.8197263958715242
Jonglei,Uror,SS0311,2011-01-10,26,26,1.3845122348786845,12170.86761123,0.011375624804276088
Jonglei,Uror,SS0311,2011-01-17,18,15,0.7987649711061108,12170.86761123,0.006562925475987384
Jonglei,Uror,SS0311,2011-01-24,106,83,4.416414799034274,12170.86761123,0.036286770508942766
Jonglei,Uror,SS0311,2011-01-31,1036,732,38.96254751441959,12170.86761123,0.32012958121793256
Jonglei,Uror,SS0311,2011-02-14,6,4,0.21286325168812928,12170.86761123,0.0017489570874283558
Jonglei,Uror,SS0311,2011-03-07,2,2,0.10635002777499372,12170.86761123,0.0008738081061440933
Jonglei,Uror,SS0311,2011-03-14,24,19,1.0112232958302447,12170.86761123,0.00830855554535154
Jonglei,Uror,SS0311,2011-03-21,1,1,0.05322008836026007,12170.86761123,0.0004372744003159985
Jonglei,Uror,SS0311,2011-04-25,7,6,0.319225444704709,12170.86761123,0.0026228651473471066
Jonglei,Uror,SS0311,2011-05-02,2,2,0.10637173913865769,12170.86761123,0.0008739864941141009
Jonglei,Uror,SS0311,2011-05-30,14,7,0.37226248551969454,12170.86761123,0.0030586355665902553
Jonglei,Uror,SS0311,2011-09-19,5,5,0.2655034220141333,12170.86761123,0.00218146668335423
Jonglei,Uror,SS0311,2011-09-26,18,16,0.8499558395192416,12170.86761123,0.006983527113013632
Jonglei,Uror,SS0311,2011-11-28,1,1,0.05321933610295671,12170.86761123,0.0004372682195133853
Jonglei,Uror,SS0311,2011-12-05,100,55,2.9271451187556394,12170.86761123,0.024050422798574993
Jonglei,Uror,SS0311,2011-12-12,5,5,0.2660780322993526,12170.86761123,0.0021861878774676975
Jonglei,Uror,SS0311,2011-12-19,2565,1550,82.50494516298556,12170.86761123,0.6778887734088789
Jonglei,Uror,SS0311,2011-12-26,447,364,19.37819701901016,12170.86761123,0.1592178769665524
Lakes,Awerial,SS0401,2011-01-03,216,98,5.228927383016507,4528.66080968,0.11546299453117993
Lakes,Awerial,SS0401,2011-01-10,209,90,4.802089367194858,4528.66080968,0.10603773541463749
Lakes,Awerial,SS0401,2011-01-17,194,146,7.789912238335427,4528.66080968,0.17201359443137165
Lakes,Awerial,SS0401,2011-01-24,292,125,6.66939859052194,4528.66080968,0.14727087920265786
Lakes,Awerial,SS0401,2011-01-31,124,68,3.627990723295795,4528.66080968,0.08011177864195469
Lakes,Awerial,SS0401,2011-02-07,194,80,4.268397226147786,4528.66080968,0.09425296805236769
Lakes,Awerial,SS0401,2011-02-14,259,115,6.135943246785649,4528.66080968,0.1354913406998839
Lakes,Awerial,SS0401,2011-02-21,55,33,1.7608421973658923,4528.66080968,0.03888218330686407
Lakes,Awerial,SS0401,2011-02-28,21,15,0.8003532049353026,4528.66080968,0.017673065804013184
Lakes,Awerial,SS0401,2011-03-07,60,32,1.7073615385486225,4528.66080968,0.0377012456949556
Lakes,Awerial,SS0401,2011-03-14,49,26,1.3873646681415812,4528.66080968,0.03063520820936938
Lakes,Awerial,SS0401,2011-03-21,1,1,0.05335487774039582,4528.66080968,0.0011781601666070887
Lakes,Awerial,SS0401,2011-03-28,3,3,0.16008062578130197,4528.66080968,0.003534833640866414
Lakes,Awerial,SS0401,2011-04-04,11,4,0.21342682794937595,4528.66080968,0.004712802237102339
Lakes,Awerial,SS0401,2011-04-11,1,1,0.05336360881226565,4528.66080968,0.001178352962496133
Lakes,Awerial,SS0401,2011-04-18,32,17,0.9071055806394485,4528.66080968,0.02003032725923109
Lakes,Awerial,SS0401,2011-04-25,22,14,0.7469429353080934,4528.66080968,0.01649368249685437
Lakes,Awerial,SS0401,2011-05-02,74,41,2.187737272941528,4528.66080968,0.04830870239310583
Lakes,Awerial,SS0401,2011-05-09,14,11,0.587028331852293,4528.66080968,0.012962514891764945
Lakes,Awerial,SS0401,2011-05-16,2,2,0.10671289200141992,4528.66080968,0.002356389592555075
Lakes,Awerial,SS0401,2011-05-23,92,37,1.9743252701409963,4528.66080968,0.04359622751875966
Lakes,Awerial,SS0401,2011-05-30,69,38,2.0276775539559235,4528.66080968,0.04477433040738596
Lakes,Awerial,SS0401,2011-06-06,11,11,0.5870537391036839,4528.66080968,0.012963075924097872
Lakes,Awerial,SS0401,2011-06-13,26,26,1.3872785570811308,4528.66080968,0.030633306740832228
Lakes,Awerial,SS0401,2011-07-04,15,15,0.8004133481179886,4528.66080968,0.017674393860699553
Lakes,Awerial,SS0401,2011-07-11,6,6,0.32015873445917176,4528.66080968,0.0070696117001042185
Lakes,Awerial,SS0401,2011-07-18,29,26,1.387402690969202,4528.66080968,0.03063604781359718
Lakes,Awerial,SS0401,2011-07-25,63,46,2.4545505572013577,4528.66080968,0.05420036210163416
Lakes,Awerial,SS0401,2011-08-01,17,15,0.8004200657078036,4528.66080968,0.017674542195717284
Lakes,Awerial,SS0401,2011-08-15,15,15,0.8003589315576544,4528.66080968,0.017673192256900526
Lakes,Awerial,SS0401,2011-08-22,28,15,0.8004206575119124,4528.66080968,0.01767455526368889
Lakes,Awerial,SS0401,2011-09-05,1,1,0.053356550416519447,4528.66080968,0.0011781971019439118
Lakes,Awerial,SS0401,2011-09-19,4,2,0.10671393573631544,4528.66080968,0.0023564126398739047
Lakes,Awerial,SS0401,2011-09-26,28,21,1.1205896957721353,4528.66080968,0.024744394488032267
Lakes,Awerial,SS0401,2011-10-03,4,4,0.2134439626411064,4528.66080968,0.004713180598221675
Lakes,Awerial,SS0401,2011-10-10,56,27,1.4407990014008731,4528.66080968,0.03181512287961972
Lakes,Awerial,SS0401,2011-10-17,68,45,2.4011427194673214,4528.66080968,0.05302103249452654
Lakes,Awerial,SS0401,2011-10-24,84,39,2.0808965683872422,4528.66080968,0.045949490497043444
Lakes,Awerial,SS0401,2011-10-31,61,24,1.2805787901167802,4528.66080968,0.028277206969873885
Lakes,Awerial,SS0401,2011-11-07,34,33,1.7607939940409856,4528.66080968,0.038881118901139454
Lakes,Awerial,SS0401,2011-11-14,55,34,1.8141959303613726,4528.66080968,0.04006031819569118
Lakes,Awerial,SS0401,2011-11-21,373,147,7.843565795177103,4528.66080968,0.17319834990537386
Lakes,Awerial,SS0401,2011-11-28,522,161,8.590597602548213,4528.66080968,0.18969399483807298
Lakes,Awerial,SS0401,2011-12-05,258,121,6.456367278838702,4528.66080968,0.14256681059085358
Lakes,Awerial,SS0401,2011-12-12,288,119,6.349565433047566,4528.66080968,0.14020845675779883
Lakes,Awerial,SS0401,2011-12-19,287,151,8.056524449706039,4528.66080968,0.1779008141321876
Lakes,Awerial,SS0401,2011-12-26,533,213,11.364627735806673,4528.66080968,0.2509489717471181
Lakes,Cueibet,SS0402,2011-02-14,46,46,2.4477900549135136,4862.31761715,0.050342043602414066
Lakes,Cueibet,SS0402,2011-03-21,2,2,0.10642153222861611,4862.31761715,0.002188699723219522
Lakes,Cueibet,SS0402,2011-04-18,1,1,0.0532273276458836,4862.31761715,0.0010946904714357652
Lakes,Cueibet,SS0402,2011-09-05,12,12,0.6392636258090844,4862.31761715,0.013147302914855294
Lakes,Cueibet,SS0402,2011-09-12,44,26,1.3847711943528371,4862.31761715,0.028479653189840515
Lakes,Cueibet,SS0402,2011-09-19,68,31,1.6511920933842883,4862.31761715,0.03395895174680338
Lakes,Cueibet,SS0402,2011-09-26,99,66,3.5150420945916134,4862.31761715,0.07229149494869735
Lakes,Cueibet,SS0402,2011-10-03,49,49,2.6092985392674426,4862.31761715,0.05366367943682086
Lakes,Cueibet,SS0402,2011-10-10,32,32,1.7039965466437845,4862.31761715,0.03504494524655437
Lakes,Cueibet,SS0402,2011-10-24,27,27,1.4377276385998667,4862.31761715,0.029568772585501658
Lakes,Cueibet,SS0402,2011-10-31,4,4,0.21305079461801776,4862.31761715,0.00438167169225147
Lakes,Cueibet,SS0402,2011-11-07,1,1,0.05328311064879274,4862.31761715,0.0010958377227529641
Lakes,Cueibet,SS0402,2011-11-21,1,1,0.053290737346873236,4862.31761715,0.0010959945758975138
Lakes,Cueibet,SS0402,2011-11-28,32,26,1.3842611050353304,4862.31761715,0.028469162527615822
Lakes,Cueibet,SS0402,2011-12-26,1,1,0.05323005811378776,4862.31761715,0.0010947466271236316
Lakes,Rumbek Centre,SS0403,2011-01-03,25,22,1.1711682570528026,3853.36434379,0.030393395292096698
Lakes,Rumbek Centre,SS0403,2011-01-10,2,1,0.05323500073739503,3853.36434379,0.0013815200429512311
Lakes,Rumbek Centre,SS0403,2011-01-24,45,35,1.863941447291885,3853.36434379,0.04837179360669004
Lakes,Rumbek Centre,SS0403,2011-01-31,4,4,0.21303902810081582,3853.36434379,0.005528650007989641
Lakes,Rumbek Centre,SS0403,2011-02-07,28,14,0.745547007149518,3853.36434379,0.01934795001544626
Lakes,Rumbek Centre,SS0403,2011-02-14,15,11,0.5858950875096555,3853.36434379,0.015204767450912643
Lakes,Rumbek Centre,SS0403,2011-03-07,10,10,0.5326201603819919,3853.36434379,0.013822211264303394
Lakes,Rumbek Centre,SS0403,2011-03-14,1,1,0.05326715307926247,3853.36434379,0.0013823544395719207
Lakes,Rumbek Centre,SS0403,2011-05-30,10,5,0.2662514462217867,3853.36434379,0.0069095840015977695
Lakes,Rumbek Centre,SS0403,2011-11-28,260,53,2.8218739967330024,3853.36434379,0.0732314347923179
Lakes,Rumbek Centre,SS0403,2011-12-05,179,42,2.2362031327276575,3853.36434379,0.0580324862436503
Lakes,Rumbek Centre,SS0403,2011-12-12,92,32,1.7037724327276462,3853.36434379,0.04421519173169829
Lakes,Rumbek Centre,SS0403,2011-12-19,107,35,1.8635034251070197,3853.36434379,0.04836042634043163
Lakes,Rumbek Centre,SS0403,2011-12-26,15,8,0.4259415819780755,3853.36434379,0.01105375832587733
Lakes,Rumbek East,SS0404,2011-01-03,12,8,0.4262429667308069,3566.75210694,0.011950451109328445
Lakes,Rumbek East,SS0404,2011-01-10,10,10,0.5327795997746627,3566.75210694,0.01493738795970732
Lakes,Rumbek East,SS0404,2011-01-17,4,3,0.15983558607772758,3566.75210694,0.004481264222616644
Lakes,Rumbek East,SS0404,2011-01-24,52,40,2.131057259527426,3566.75210694,0.05974783768630643
Lakes,Rumbek East,SS0404,2011-01-31,8,7,0.3729621847651534,3566.75210694,0.010456633194088905
Lakes,Rumbek East,SS0404,2011-02-07,4,4,0.21317695123671337,3566.75210694,0.005976780691372546
Lakes,Rumbek East,SS0404,2011-02-14,3,3,0.15983792180542866,3566.75210694,0.004481329708740464
Lakes,Rumbek East,SS0404,2011-05-02,6,6,0.3195508998137055,3566.75210694,0.008959156404279961
Lakes,Rumbek East,SS0404,2011-05-09,2,2,0.10653318157097903,3566.75210694,0.0029868400824293994
Lakes,Rumbek East,SS0404,2011-05-23,2,2,0.10656526644625433,3566.75210694,0.002987739636822677
Lakes,Rumbek East,SS0404,2011-06-13,2,2,0.10655760255091937,3566.75210694,0.0029875247663998052
Lakes,Rumbek East,SS0404,2011-07-25,1,1,0.05327938523835887,3566.75210694,0.0014937787555992642
Lakes,Rumbek East,SS0404,2011-08-15,10,10,0.5328038480959127,3566.75210694,0.014938067802895829
Lakes,Rumbek East,SS0404,2011-08-22,2,1,0.05327938523835887,3566.75210694,0.0014937787555992642
Lakes,Rumbek East,SS0404,2011-09-19,70,34,1.812917987616114,3566.75210694,0.050828258686344725
Lakes,Rumbek East,SS0404,2011-09-26,5,5,0.2665965050623094,3566.75210694,0.00747448931322084
Lakes,Rumbek East,SS0404,2011-10-31,3,3,0.15984580617222663,3566.75210694,0.0044815507604581495
Lakes,Rumbek East,SS0404,2011-11-07,3,2,0.10655760255091937,3566.75210694,0.0029875247663998052
Lakes,Rumbek East,SS0404,2011-11-14,1,1,0.05328704913369384,3566.75210694,0.001493993626022136
Lakes,Rumbek East,SS0404,2011-11-21,5,4,0.21312123617676695,3566.75210694,0.005975218624307723
Lakes,Rumbek East,SS0404,2011-11-28,23,12,0.6393932441614676,3566.75210694,0.017926483954894695
Lakes,Rumbek East,SS0404,2011-12-05,13,6,0.3196904713825854,3566.75210694,0.008963069532097518
Lakes,Rumbek East,SS0404,2011-12-12,11,5,0.26640528251517226,3566.75210694,0.007469128061824503
Lakes,Rumbek East,SS0404,2011-12-19,21,15,0.7992737759287022,3566.75210694,0.022409008306843555
Lakes,Rumbek East,SS0404,2011-12-26,70,61,3.25105629881887,3566.75210694,0.09114892768951154
Lakes,Rumbek North,SS0405,2011-01-03,2,2,0.10643490536082503,4103.89211232,0.002593511292397391
Lakes,Rumbek North,SS0405,2011-01-10,42,34,1.808840426892536,4103.89211232,0.04407621782898108
Lakes,Rumbek North,SS0405,2011-01-17,8,8,0.4256319863882396,4103.89211232,0.01037142241411465
Lakes,Rumbek North,SS0405,2011-01-31,5,3,0.15957601510468253,4103.89211232,0.0038884066816871434
Lakes,Rumbek North,SS0405,2011-02-07,4,4,0.21278674543923454,4103.89211232,0.0051849985237292845
Lakes,Rumbek North,SS0405,2011-02-14,143,99,5.267665573659218,4103.89211232,0.128357798633291
Lakes,Rumbek North,SS0405,2011-02-21,1,1,0.05322707900444794,4103.89211232,0.0012969902119175781
Lakes,Rumbek North,SS0405,2011-12-19,90,80,4.257204198635887,4103.89211232,0.1037357728254025
Lakes,Rumbek North,SS0405,2011-12-26,4,4,0.21278696793161644,4103.89211232,0.005185003945226142
Lakes,Wulu,SS0406,2011-01-10,2,2,0.10664911498053786,11843.53283579,0.0009004839726390985
Lakes,Wulu,SS0406,2011-02-21,1,1,0.05336484597598131,11843.53283579,0.00045058215919086203
Lakes,Wulu,SS0406,2011-09-26,1,1,0.05329737626907912,11843.53283579,0.00045001248367395626
Lakes,Wulu,SS0406,2011-12-12,3,3,0.16010660058554943,11843.53283579,0.001351848327736492
Lakes,Wulu,SS0406,2011-12-19,30,26,1.3877434625583958,11843.53283579,0.011717310044218991
Lakes,Wulu,SS0406,2011-12-26,5,3,0.1601695578157032,11843.53283579,0.001352379902487258
Lakes,Yirol East,SS0407,2011-01-03,121,73,3.8900535359795296,5568.58283738,0.06985715485575479
Lakes,Yirol East,SS0407,2011-01-10,238,126,6.713281091472981,5568.58283738,0.1205563657311338
Lakes,Yirol East,SS0407,2011-01-17,187,90,4.795967367780601,5568.58283738,0.08612545611402071
Lakes,Yirol East,SS0407,2011-01-24,192,74,3.9432023242386167,5568.58283738,0.07081159496756056
Lakes,Yirol East,SS0407,2011-01-31,127,81,4.31608739923137,5568.58283738,0.07750782425752825
Lakes,Yirol East,SS0407,2011-02-07,167,76,4.0502033497892445,5568.58283738,0.07273310765176391
Lakes,Yirol East,SS0407,2011-02-14,178,92,4.902165331390327,5568.58283738,0.08803254749994488
Lakes,Yirol East,SS0407,2011-02-21,35,20,1.065830759271034,5568.58283738,0.019140071906921727
Lakes,Yirol East,SS0407,2011-02-28,4,4,0.21319496960534515,5568.58283738,0.0038285318873994287
Lakes,Yirol East,SS0407,2011-03-07,213,72,3.836894168911957,5568.58283738,0.06890252477086617
