state,county,county_code,week,flooded_rangeland_km2,potential_cattle_exposed
Jonglei,Bor South,SS0303,2005-01-03,0.0,111.6789821013071
Jonglei,Bor South,SS0303,2005-01-10,0.9652438306653283,202.88033774953274
Jonglei,Bor South,SS0303,2005-01-17,0.7835636242892824,232.58490918749823
Jonglei,Bor South,SS0303,2005-01-24,0.26539794346044987,166.37866258501649
Jonglei,Bor South,SS0303,2005-01-31,1.7760284427092563,209.34720456162546
Jonglei,Bor South,SS0303,2005-02-07,1.7005340743964534,209.58461193164723
Jonglei,Bor South,SS0303,2005-02-14,0.0431652386185373,42.835030117496785
Jonglei,Bor South,SS0303,2005-02-21,1.302430083027094,229.2420081549692
Jonglei,Bor South,SS0303,2005-02-28,0.053305985810290425,64.20285273382859
Jonglei,Bor South,SS0303,2005-03-07,0.3190083910819119,21.502967817264746
Jonglei,Bor South,SS0303,2005-03-14,0.05337606798914154,8.122926774232509
Jonglei,Bor South,SS0303,2005-03-21,0.0,1.0793629473636766
Jonglei,Bor South,SS0303,2005-03-28,0.0,4.11910083336384
Jonglei,Bor South,SS0303,2005-04-04,0.0,0.27536718318651154
Jonglei,Bor South,SS0303,2005-04-11,0.0,10.42845798454952
Jonglei,Bor South,SS0303,2005-04-18,0.0,2.6772399603110575
Jonglei,Bor South,SS0303,2005-04-25,0.0,0.27536718318651154
Jonglei,Bor South,SS0303,2005-05-02,0.022381732341809193,13.902880149517195
Jonglei,Bor South,SS0303,2005-05-09,0.01065794728109342,17.92124872235805
Jonglei,Bor South,SS0303,2005-05-16,0.0,4.4536146095862135
Jonglei,Bor South,SS0303,2005-05-23,0.1583508582280062,12.287404923807607
Jonglei,Bor South,SS0303,2005-05-30,1.57764661158643,93.55384624370895
Jonglei,Bor South,SS0303,2005-06-06,0.0,2.2589631251695494
Jonglei,Bor South,SS0303,2005-06-13,0.0,7.667276253308804
Jonglei,Bor South,SS0303,2005-06-20,0.0,4.890406631340888
Jonglei,Bor South,SS0303,2005-06-27,0.0,1.5977465705717409
Jonglei,Bor South,SS0303,2005-07-11,0.05332924625249801,1.665588035834141
Jonglei,Bor South,SS0303,2005-07-18,0.0,10.300383099782517
Jonglei,Bor South,SS0303,2005-07-25,0.0,7.1636349286878085
Jonglei,Bor South,SS0303,2005-08-01,0.0,9.751785439513286
Jonglei,Bor South,SS0303,2005-08-08,0.0,16.841729452521285
Jonglei,Bor South,SS0303,2005-08-15,0.0,6.906964378405221
Jonglei,Bor South,SS0303,2005-08-22,0.0,0.27536718318651154
Jonglei,Bor South,SS0303,2005-08-29,0.0,21.46145217373924
Jonglei,Bor South,SS0303,2005-09-05,0.0,2.6447641503764103
Jonglei,Bor South,SS0303,2005-09-12,0.0,5.564887420530404
Jonglei,Bor South,SS0303,2005-09-19,0.0,1.1833789908775132
Jonglei,Bor South,SS0303,2005-09-26,0.0,17.257555349643233
Jonglei,Bor South,SS0303,2005-10-03,0.0,9.650993123133865
Jonglei,Bor South,SS0303,2005-10-10,0.0,9.673045426629903
Jonglei,Bor South,SS0303,2005-10-17,0.00426860748132273,44.33949770922871
Jonglei,Bor South,SS0303,2005-10-24,0.0,9.927871674488104
Jonglei,Bor South,SS0303,2005-10-31,0.0,6.943632368682556
Jonglei,Bor South,SS0303,2005-11-07,0.0,72.20344739259136
Jonglei,Bor South,SS0303,2005-11-14,0.0,48.81552864668233
Jonglei,Bor South,SS0303,2005-11-21,0.05326311281386965,78.95347142756076
Jonglei,Bor South,SS0303,2005-11-28,0.00426860748132273,98.11867432972412
Jonglei,Bor South,SS0303,2005-12-05,14.022424658058476,350.48668553058764
Jonglei,Bor South,SS0303,2005-12-12,9.442338466581214,289.30265478721645
Jonglei,Bor South,SS0303,2005-12-19,8.669616193233637,328.539515014407
Jonglei,Bor South,SS0303,2005-12-26,12.795184312257511,408.1411504134093
Jonglei,Canal/Pigi,SS0304,2005-01-03,0.003706629848980782,0.6444702042192326
Jonglei,Canal/Pigi,SS0304,2005-01-10,0.0,0.644493336302164
Jonglei,Canal/Pigi,SS0304,2005-04-18,0.02488572781190119,3.0308227395580656
Jonglei,Canal/Pigi,SS0304,2005-05-09,0.2554958614870382,7.810292502900156
Jonglei,Canal/Pigi,SS0304,2005-09-19,0.01217863489770881,0.6444547657897307
Jonglei,Canal/Pigi,SS0304,2005-10-10,0.003706629848980782,0.6444702042192326
Jonglei,Canal/Pigi,SS0304,2005-10-31,0.01482671723191582,6.090693924002698
Jonglei,Canal/Pigi,SS0304,2005-11-07,0.015885264746689592,4.85380760319347
Jonglei,Canal/Pigi,SS0304,2005-11-14,0.0074134814501851005,4.022488611462435
Jonglei,Canal/Pigi,SS0304,2005-11-21,0.1408951394362769,18.938261439339016
Jonglei,Canal/Pigi,SS0304,2005-11-28,0.04130995891060417,15.024622020520729
Jonglei,Canal/Pigi,SS0304,2005-12-05,0.060967664255391824,11.390746741923309
Jonglei,Canal/Pigi,SS0304,2005-12-12,0.03230163986654173,10.757721426209805
Jonglei,Canal/Pigi,SS0304,2005-12-19,0.020652236655076605,8.536526779757715
Jonglei,Canal/Pigi,SS0304,2005-12-26,0.0,3.2806671291123863
Jonglei,Duk,SS0305,2005-01-03,0.06545211823817981,123.31763498287147
Jonglei,Duk,SS0305,2005-01-10,0.012236144077292958,123.52909730119818
Jonglei,Duk,SS0305,2005-01-17,0.017027020646084055,143.2619863694353
Jonglei,Duk,SS0305,2005-01-24,0.030321914237852528,195.57919951784194
Jonglei,Duk,SS0305,2005-01-31,0.030855104231626965,391.1935118324655
Jonglei,Duk,SS0305,2005-02-07,0.006383251275250061,17.465179524375948
Jonglei,Duk,SS0305,2005-02-14,0.0,20.807724266441816
Jonglei,Duk,SS0305,2005-02-21,0.006384096677663249,109.76324975981059
Jonglei,Duk,SS0305,2005-02-28,0.009043623657692046,56.2992612261893
Jonglei,Duk,SS0305,2005-03-07,0.0,1.30333408202274
Jonglei,Duk,SS0305,2005-03-14,0.0,0.7957999051022557
Jonglei,Duk,SS0305,2005-03-21,0.0,1.4909342024872838
Jonglei,Duk,SS0305,2005-03-28,0.0,17.652972444461987
Jonglei,Duk,SS0305,2005-04-04,0.0,6.521175987683073
Jonglei,Duk,SS0305,2005-04-11,0.0,9.416299364385804
Jonglei,Duk,SS0305,2005-04-18,0.002659514037936545,20.319591740543547
Jonglei,Duk,SS0305,2005-04-25,0.0,1.8460380903174678
Jonglei,Duk,SS0305,2005-05-02,0.0,6.916951467970513
Jonglei,Duk,SS0305,2005-05-09,0.0,10.771930646060259
Jonglei,Duk,SS0305,2005-05-16,0.034563503864739706,3.7671829716831837
Jonglei,Duk,SS0305,2005-05-30,0.0,3.3944414111107237
Jonglei,Duk,SS0305,2005-06-06,0.0,1.8889263624637311
Jonglei,Duk,SS0305,2005-06-13,0.0015961621251572664,16.030963297359843
Jonglei,Duk,SS0305,2005-06-20,0.002659514037936545,3.2401499125320097
Jonglei,Duk,SS0305,2005-06-27,0.0,3.1236241202934094
Jonglei,Duk,SS0305,2005-07-04,0.0,4.48871590372027
Jonglei,Duk,SS0305,2005-07-11,2.2864015719624358,47.635669312160054
Jonglei,Duk,SS0305,2005-07-18,0.00638409161055093,26.96449776687226
Jonglei,Duk,SS0305,2005-07-25,0.0,4.626478794621755
Jonglei,Duk,SS0305,2005-08-01,0.0,2.3019436046015365
Jonglei,Duk,SS0305,2005-08-08,0.0,13.546781149487392
Jonglei,Duk,SS0305,2005-08-15,0.0,3.040994157716496
Jonglei,Duk,SS0305,2005-08-22,0.0,0.7651724209729786
Jonglei,Duk,SS0305,2005-08-29,0.0,3.6820070428789493
Jonglei,Duk,SS0305,2005-09-05,0.0,4.824497430186165
Jonglei,Duk,SS0305,2005-09-19,0.0,2.519772067421212
Jonglei,Duk,SS0305,2005-09-26,0.0010642051901724,9.192232415615596
Jonglei,Duk,SS0305,2005-10-03,0.0,23.877179646320855
Jonglei,Duk,SS0305,2005-10-10,0.0,12.71900148907009
Jonglei,Duk,SS0305,2005-10-17,0.008512512123712844,33.032701938210444
Jonglei,Duk,SS0305,2005-10-24,0.0,7.990580381177331
Jonglei,Duk,SS0305,2005-10-31,0.003192324250314533,55.97175288632075
Jonglei,Duk,SS0305,2005-11-07,0.0031925305538255486,42.18630708735594
Jonglei,Duk,SS0305,2005-11-14,0.006384302981174265,44.91402691515276
Jonglei,Duk,SS0305,2005-11-21,0.004788692678982815,74.63353428500052
Jonglei,Duk,SS0305,2005-11-28,0.48271040546022714,75.14855997143322
Jonglei,Duk,SS0305,2005-12-05,0.003192319183202214,62.80011563773497
Jonglei,Duk,SS0305,2005-12-12,0.21650985530701516,135.9545478267706
Jonglei,Duk,SS0305,2005-12-19,0.013299655401203194,122.61034638759125
Jonglei,Duk,SS0305,2005-12-26,0.06278790254830591,103.66683876566414
Jonglei,Fangak,SS0306,2005-01-03,0.020669568178080553,99.50505528172694
Jonglei,Fangak,SS0306,2005-01-10,0.02172111195698876,111.30625479031431
Jonglei,Fangak,SS0306,2005-01-17,0.0031810680326954124,60.12794866414717
Jonglei,Fangak,SS0306,2005-01-24,0.008480116150060188,81.67324451761121
Jonglei,Fangak,SS0306,2005-01-31,0.021192783894828402,188.07122493063378
Jonglei,Fangak,SS0306,2005-02-07,0.0084791288676955,106.21859373999617
Jonglei,Fangak,SS0306,2005-02-14,0.0068902375726138994,48.72262052362502
Jonglei,Fangak,SS0306,2005-02-21,0.01801668855163955,174.90974417125082
Jonglei,Fangak,SS0306,2005-02-28,0.02223790243043844,125.93298455401475
Jonglei,Fangak,SS0306,2005-03-07,0.0031789726540103177,40.735340473752345
Jonglei,Fangak,SS0306,2005-03-14,0.038181634012257375,11.85661506441967
Jonglei,Fangak,SS0306,2005-03-21,0.2704552767930957,28.634721533362125
Jonglei,Fangak,SS0306,2005-03-28,0.03922818419019468,30.247682518938753
Jonglei,Fangak,SS0306,2005-04-04,0.0,1.3298686046498025
Jonglei,Fangak,SS0306,2005-04-11,0.0,1.190776827147405
Jonglei,Fangak,SS0306,2005-04-18,0.007941173893921662,10.716840843987121
Jonglei,Fangak,SS0306,2005-04-25,0.05249802969855736,5.775253875644969
Jonglei,Fangak,SS0306,2005-05-02,0.0,5.654306521624531
Jonglei,Fangak,SS0306,2005-05-09,0.10019789024752754,25.77077138130851
Jonglei,Fangak,SS0306,2005-05-16,0.0,3.275779365468814
Jonglei,Fangak,SS0306,2005-05-23,0.0,24.024526104337475
Jonglei,Fangak,SS0306,2005-05-30,0.0,3.2241719544984964
Jonglei,Fangak,SS0306,2005-06-13,0.0,7.357309947628869
Jonglei,Fangak,SS0306,2005-06-27,0.0,1.2484481490582775
Jonglei,Fangak,SS0306,2005-07-04,0.0,2.085092848041848
Jonglei,Fangak,SS0306,2005-07-11,0.0,9.716744079596536
Jonglei,Fangak,SS0306,2005-07-18,0.0,7.344567025081016
Jonglei,Fangak,SS0306,2005-08-01,0.0,1.1992721617926931
Jonglei,Fangak,SS0306,2005-08-08,0.0005304704905908372,13.478032803629443
Jonglei,Fangak,SS0306,2005-08-15,0.08052738925632281,2.2259983418372036
Jonglei,Fangak,SS0306,2005-08-22,0.09965579965953594,61.4729526689462
Jonglei,Fangak,SS0306,2005-08-29,0.0,2.0339197886848313
Jonglei,Fangak,SS0306,2005-09-12,0.0,0.5003068454914049
Jonglei,Fangak,SS0306,2005-09-19,0.0,1.3822128397061944
Jonglei,Fangak,SS0306,2005-09-26,0.0,1.1582975540239397
Jonglei,Fangak,SS0306,2005-10-03,0.07901492417224719,24.27851004561063
Jonglei,Fangak,SS0306,2005-10-10,0.0,1.304544327927584
Jonglei,Fangak,SS0306,2005-10-17,0.005833640726506887,11.08909300499318
Jonglei,Fangak,SS0306,2005-10-24,0.0,6.456083310418633
Jonglei,Fangak,SS0306,2005-10-31,0.10861000467938002,89.21717368576118
Jonglei,Fangak,SS0306,2005-11-07,0.17218108393171178,89.626983309848
Jonglei,Fangak,SS0306,2005-11-14,0.25325567295459683,113.09287321485017
Jonglei,Fangak,SS0306,2005-11-21,0.24368879471437732,113.01591017806402
Jonglei,Fangak,SS0306,2005-11-28,0.14779029357283396,96.19944799125038
Jonglei,Fangak,SS0306,2005-12-05,0.2087034076261816,105.88825299737441
Jonglei,Fangak,SS0306,2005-12-12,0.6307055869969745,175.12820951863534
Jonglei,Fangak,SS0306,2005-12-19,1.233962782266206,172.94306504171115
Jonglei,Fangak,SS0306,2005-12-26,0.5040978570787334,91.45868814347698
Jonglei,Nyirol,SS0307,2005-05-02,0.014858179032907235,1.0893050804351971
Jonglei,Nyirol,SS0307,2005-05-09,0.06897480898311753,3.3440684352074435
Jonglei,Nyirol,SS0307,2005-11-21,0.099186212046604,5.0949912410515115
Jonglei,Nyirol,SS0307,2005-12-12,1.748286271287402,36.053425385177455
Jonglei,Nyirol,SS0307,2005-12-19,0.3076600057886746,7.5306856399008035
Jonglei,Pibor,SS0308,2005-01-03,6.82274318024558,3.6587426384056085
Jonglei,Pibor,SS0308,2005-01-10,252.59607384553982,181.40879909650076
Jonglei,Pibor,SS0308,2005-01-17,403.95807046038874,115.77266000913694
Jonglei,Pibor,SS0308,2005-01-24,27.077466737370035,19.163538504396133
Jonglei,Pibor,SS0308,2005-01-31,28.07775484498482,7.874196594828719
Jonglei,Pibor,SS0308,2005-02-07,7.40947410218189,1.7467879761699558
Jonglei,Pibor,SS0308,2005-02-14,0.8388826521695342,0.0
Jonglei,Pibor,SS0308,2005-02-21,0.515259581512051,3.244629296975913
Jonglei,Pibor,SS0308,2005-02-28,1.9484829194201647,1.6953570939828393
Jonglei,Pibor,SS0308,2005-03-07,0.16009391978108303,0.0
Jonglei,Pibor,SS0308,2005-03-14,1.856239265814677,1.7785716299776124
Jonglei,Pibor,SS0308,2005-03-21,1.0357840294421092,9.29620132727039
Jonglei,Pibor,SS0308,2005-03-28,5.417804704442013,13.6222467119213
Jonglei,Pibor,SS0308,2005-04-18,0.13664361924629542,0.588128392860611
Jonglei,Pibor,SS0308,2005-04-25,1.6597086059942214,2.408876326253988
Jonglei,Pibor,SS0308,2005-05-02,5.647905427063181,41.763598132645946
Jonglei,Pibor,SS0308,2005-05-09,1.3072003378141852,0.0
Jonglei,Pibor,SS0308,2005-05-23,2.256753195282512,0.0
Jonglei,Pibor,SS0308,2005-05-30,9.913088084132422,3.1511919050882384
Jonglei,Pibor,SS0308,2005-06-06,0.4621899382727265,0.0
Jonglei,Pibor,SS0308,2005-06-13,0.3494969408267501,0.4804820854780499
Jonglei,Pibor,SS0308,2005-06-27,0.1887313161323304,1.6006686053952368
Jonglei,Pibor,SS0308,2005-07-18,0.37356910471850785,0.0
Jonglei,Pibor,SS0308,2005-07-25,0.9605768719217458,0.0
Jonglei,Pibor,SS0308,2005-08-15,0.05329486502030647,0.685309724375293
Jonglei,Pibor,SS0308,2005-08-29,0.36453224282324254,5.760736909954999
Jonglei,Pibor,SS0308,2005-09-19,0.004796620125223815,0.0
Jonglei,Pibor,SS0308,2005-11-07,2.704501896579916,5.520699304891565
Jonglei,Pibor,SS0308,2005-11-14,0.053382099130759204,0.5557942791838922
Jonglei,Pibor,SS0308,2005-11-21,0.44200326899600234,0.0
Jonglei,Pibor,SS0308,2005-11-28,1.305637211507332,2.490967583479159
Jonglei,Pibor,SS0308,2005-12-05,8.276389876845407,19.118619319583352
Jonglei,Pibor,SS0308,2005-12-12,70.57543701290761,83.25656485995908
Jonglei,Pibor,SS0308,2005-12-19,240.00808788506004,243.74499072707553
Jonglei,Pibor,SS0308,2005-12-26,348.47738273694534,205.22137345008292
Jonglei,Pochalla,SS0309,2005-01-03,11.061579815714842,115.50343040126425
Jonglei,Pochalla,SS0309,2005-01-10,6.870463905649982,66.34221318537254
Jonglei,Pochalla,SS0309,2005-01-17,12.843314152037305,124.15240554410408
Jonglei,Pochalla,SS0309,2005-01-24,2.1832360055327293,25.002708058719122
Jonglei,Pochalla,SS0309,2005-01-31,2.9002937370786097,32.93886197961254
Jonglei,Pochalla,SS0309,2005-02-07,1.285175164995682,17.80337880543473
Jonglei,Pochalla,SS0309,2005-02-14,0.0,1.582888508949326
Jonglei,Pochalla,SS0309,2005-02-21,0.05322658151040709,0.5573752666785212
Jonglei,Pochalla,SS0309,2005-02-28,0.05326477894939125,0.4933334565822355
Jonglei,Pochalla,SS0309,2005-03-14,0.24482945907147718,3.563961647874584
Jonglei,Pochalla,SS0309,2005-03-28,0.7638582411128025,8.666577759925024
Jonglei,Pochalla,SS0309,2005-04-25,0.194515694481831,2.332323759361805
Jonglei,Pochalla,SS0309,2005-05-09,2.3992414019494746,95.70268053180759
Jonglei,Pochalla,SS0309,2005-05-16,0.05111347327879929,20.725644210904466
Jonglei,Pochalla,SS0309,2005-05-23,0.4995382169189618,7.9960453725003955
Jonglei,Pochalla,SS0309,2005-05-30,0.6422117392926932,26.041730259675965
Jonglei,Pochalla,SS0309,2005-06-13,1.278241896434638,15.88753872310832
Jonglei,Pochalla,SS0309,2005-09-19,0.20404112159270002,7.022733382965564
Jonglei,Pochalla,SS0309,2005-09-26,0.17793691866208633,7.022752426842071
Jonglei,Pochalla,SS0309,2005-11-07,0.0,0.4607217636137646
Jonglei,Pochalla,SS0309,2005-11-14,0.10651258748661371,3.17718892529364
Jonglei,Pochalla,SS0309,2005-11-21,0.10107402497273238,1.046230705673896
Jonglei,Pochalla,SS0309,2005-11-28,0.5181499510889865,8.574762267329517
Jonglei,Pochalla,SS0309,2005-12-05,21.33217789251712,222.40743990048543
Jonglei,Pochalla,SS0309,2005-12-12,60.314522355796406,522.1229019442159
Jonglei,Pochalla,SS0309,2005-12-19,83.06995200513425,919.7026159338478
Jonglei,Pochalla,SS0309,2005-12-26,40.938626533676455,427.3531781899089
Jonglei,Twic East,SS0310,2005-01-03,0.2764949249400917,114.52367080581601
Jonglei,Twic East,SS0310,2005-01-10,0.0,115.64152099813741
Jonglei,Twic East,SS0310,2005-01-17,2.4797909867574743,350.84542467636055
Jonglei,Twic East,SS0310,2005-01-24,6.7851738758144915,792.7007515328087
Jonglei,Twic East,SS0310,2005-01-31,8.523375301912191,897.715797786742
Jonglei,Twic East,SS0310,2005-02-07,2.638539304236728,431.81071347369243
Jonglei,Twic East,SS0310,2005-02-14,0.0,73.9648671817447
Jonglei,Twic East,SS0310,2005-02-21,1.3885297803990497,440.36017584854966
Jonglei,Twic East,SS0310,2005-02-28,0.0005327821731256049,130.72402477991602
Jonglei,Twic East,SS0310,2005-03-07,0.0,18.46281862474867
Jonglei,Twic East,SS0310,2005-03-14,0.0,8.201163995041359
Jonglei,Twic East,SS0310,2005-03-21,0.0,5.710497173867128
Jonglei,Twic East,SS0310,2005-03-28,0.0,9.262631964881344
Jonglei,Twic East,SS0310,2005-04-04,0.0,10.698368000568294
Jonglei,Twic East,SS0310,2005-04-11,0.0,13.142703324966556
Jonglei,Twic East,SS0310,2005-04-18,0.0,16.867825287093023
Jonglei,Twic East,SS0310,2005-04-25,0.0,11.337733319591422
Jonglei,Twic East,SS0310,2005-05-02,0.0,14.179384547912976
Jonglei,Twic East,SS0310,2005-05-09,0.006391153058611595,29.244571975454708
Jonglei,Twic East,SS0310,2005-05-16,0.0,0.8436827831411484
Jonglei,Twic East,SS0310,2005-05-23,0.0,11.972768536366326
Jonglei,Twic East,SS0310,2005-05-30,0.36508617108835234,75.04791115306406
Jonglei,Twic East,SS0310,2005-06-13,0.0,3.2878554181283803
Jonglei,Twic East,SS0310,2005-06-20,0.0,14.0213959620617
Jonglei,Twic East,SS0310,2005-06-27,0.0,8.922043721739378
Jonglei,Twic East,SS0310,2005-07-11,0.0,24.500731293116623
Jonglei,Twic East,SS0310,2005-07-18,0.0,29.227948012069504
Jonglei,Twic East,SS0310,2005-07-25,0.0,15.508642748315301
Jonglei,Twic East,SS0310,2005-08-01,0.0,22.647638565071645
Jonglei,Twic East,SS0310,2005-08-08,0.0,34.98417749762798
Jonglei,Twic East,SS0310,2005-08-15,0.0,16.612080889828466
Jonglei,Twic East,SS0310,2005-08-22,0.0,1.3588926191991069
Jonglei,Twic East,SS0310,2005-08-29,0.0,7.124164530414946
Jonglei,Twic East,SS0310,2005-09-12,0.0,9.750658776426901
Jonglei,Twic East,SS0310,2005-09-19,0.0,8.330059998535312
Jonglei,Twic East,SS0310,2005-09-26,0.0,17.210214171840068
Jonglei,Twic East,SS0310,2005-10-03,0.0,31.313409886467124
Jonglei,Twic East,SS0310,2005-10-10,0.0,27.263352868475387
Jonglei,Twic East,SS0310,2005-10-17,0.0,35.94284685271011
Jonglei,Twic East,SS0310,2005-10-24,0.0,22.131205218808027
Jonglei,Twic East,SS0310,2005-10-31,0.0,44.763926257389265
Jonglei,Twic East,SS0310,2005-11-07,0.0,52.229772470449404
Jonglei,Twic East,SS0310,2005-11-14,0.0,59.767297214872386
Jonglei,Twic East,SS0310,2005-11-21,0.0,75.43792303704086
Jonglei,Twic East,SS0310,2005-11-28,3.0036776136538506,138.3881649397482
Jonglei,Twic East,SS0310,2005-12-05,1.192865216338671,114.69940140200922
Jonglei,Twic East,SS0310,2005-12-12,1.1727339761246627,167.59638483629973
Jonglei,Twic East,SS0310,2005-12-19,1.8461899667324742,210.15156705517646
Jonglei,Twic East,SS0310,2005-12-26,6.7137326657416585,300.6782875118944
Jonglei,Uror,SS0311,2005-05-30,0.6390420725116567,9.647093776470815
Jonglei,Uror,SS0311,2005-06-06,6.310933102038013,127.65199822742449
Jonglei,Uror,SS0311,2005-06-13,6.364183730069156,128.4466820144257
Jonglei,Uror,SS0311,2005-07-11,11.624440959617878,245.76569306745643
Jonglei,Uror,SS0311,2005-10-03,0.44324808464766496,11.403782638623431
Jonglei,Uror,SS0311,2005-10-17,0.04464360531392936,1.283690921251458
Jonglei,Uror,SS0311,2005-11-21,0.8140199282500135,14.835244013801136
Jonglei,Uror,SS0311,2005-11-28,0.6389839376605785,10.485326158534281
Jonglei,Uror,SS0311,2005-12-05,11.16525307714282,183.9950140032751
Jonglei,Uror,SS0311,2005-12-12,20.898056581611524,331.812373252138
Jonglei,Uror,SS0311,2005-12-19,19.51788889496077,297.8255210615735
Jonglei,Uror,SS0311,2005-12-26,31.123512776661464,496.1003613089121
Lakes,Awerial,SS0401,2005-01-03,0.2849328597228003,233.20315674374928
Lakes,Awerial,SS0401,2005-01-10,0.01814344618667054,336.2038572235934
Lakes,Awerial,SS0401,2005-01-17,0.28011327983541606,329.9609401939658
Lakes,Awerial,SS0401,2005-01-24,0.36817275466832927,272.88230485653344
Lakes,Awerial,SS0401,2005-01-31,0.49088963205959846,267.32286704730524
Lakes,Awerial,SS0401,2005-02-07,0.0,142.55755874768633
Lakes,Awerial,SS0401,2005-02-14,0.0,93.33514094322521
Lakes,Awerial,SS0401,2005-02-21,0.0,158.58863748483128
Lakes,Awerial,SS0401,2005-02-28,0.014942387406580626,185.82690423970826
Lakes,Awerial,SS0401,2005-03-07,0.0,79.224880375291
Lakes,Awerial,SS0401,2005-03-14,0.0,51.98446853661727
Lakes,Awerial,SS0401,2005-03-21,0.0,21.497936371777
Lakes,Awerial,SS0401,2005-03-28,0.0,23.28323213181482
Lakes,Awerial,SS0401,2005-04-11,0.0,7.7102129328294575
Lakes,Awerial,SS0401,2005-04-18,0.0,2.4482044654147597
Lakes,Awerial,SS0401,2005-04-25,0.0,14.986449964180744
Lakes,Awerial,SS0401,2005-05-02,0.0,16.297722033757218
Lakes,Awerial,SS0401,2005-05-09,0.0,22.01259620829219
Lakes,Awerial,SS0401,2005-05-16,0.0,11.340024295214864
Lakes,Awerial,SS0401,2005-05-30,0.0,11.991226327418357
Lakes,Awerial,SS0401,2005-06-06,0.0,28.441375941894822
Lakes,Awerial,SS0401,2005-06-13,0.0,45.77221919254153
Lakes,Awerial,SS0401,2005-06-20,0.0,14.68918833346148
Lakes,Awerial,SS0401,2005-06-27,0.0,8.160652697674363
Lakes,Awerial,SS0401,2005-07-11,0.0,22.200496019026637
Lakes,Awerial,SS0401,2005-08-01,0.0,52.279365276330864
Lakes,Awerial,SS0401,2005-08-08,0.0,83.26303057637291
Lakes,Awerial,SS0401,2005-08-15,0.0,5.868130133582147
Lakes,Awerial,SS0401,2005-08-22,0.0,6.5284971932905895
Lakes,Awerial,SS0401,2005-08-29,0.0,24.520275851695057
Lakes,Awerial,SS0401,2005-09-12,0.0,1.1658892474789488
Lakes,Awerial,SS0401,2005-09-19,0.0,11.340040311033357
Lakes,Awerial,SS0401,2005-09-26,0.0,54.02104987950405
Lakes,Awerial,SS0401,2005-10-03,0.0,45.714514676235986
Lakes,Awerial,SS0401,2005-10-10,0.0,44.10383467574863
Lakes,Awerial,SS0401,2005-10-17,0.0,86.05112136040502
Lakes,Awerial,SS0401,2005-10-24,0.0,40.692827829057734
Lakes,Awerial,SS0401,2005-10-31,0.0,39.61806864460079
Lakes,Awerial,SS0401,2005-11-07,0.014942329802889582,117.21112924252533
Lakes,Awerial,SS0401,2005-11-14,0.014942329802889582,138.86729284376165
Lakes,Awerial,SS0401,2005-11-21,0.02988471720947021,172.641517904106
Lakes,Awerial,SS0401,2005-11-28,0.02988471720947021,196.82641091658652
Lakes,Awerial,SS0401,2005-12-05,0.05229978531710828,194.85264532940076
Lakes,Awerial,SS0401,2005-12-12,0.05976960719049966,260.59397868173335
Lakes,Awerial,SS0401,2005-12-19,0.02988471720947021,299.57563134407684
Lakes,Awerial,SS0401,2005-12-26,1.1471307023058979,290.65705217066295
Lakes,Cueibet,SS0402,2005-01-03,0.01064222918381416,5.927401025139694
Lakes,Cueibet,SS0402,2005-06-13,0.10116720448534997,5.2065857520442425
Lakes,Cueibet,SS0402,2005-10-17,0.05861410016546498,5.122813624456655
Lakes,Cueibet,SS0402,2005-11-28,0.9311079573561482,45.20676244800189
Lakes,Cueibet,SS0402,2005-12-05,0.15968962681079746,8.064349636291594
Lakes,Cueibet,SS0402,2005-12-12,0.15917980361273423,7.827309408025302
Lakes,Cueibet,SS0402,2005-12-19,0.05113919308147913,2.807761579351689
Lakes,Rumbek Centre,SS0403,2005-01-03,1.0869742320262066,47.3866584944281
Lakes,Rumbek Centre,SS0403,2005-01-10,0.10330010552410859,6.947153954875945
Lakes,Rumbek Centre,SS0403,2005-01-17,0.1006894246048172,3.17143313460587
Lakes,Rumbek Centre,SS0403,2005-01-24,0.07085236866843117,4.402008109204925
Lakes,Rumbek Centre,SS0403,2005-01-31,0.6860832740267443,37.95114903443289
Lakes,Rumbek Centre,SS0403,2005-04-18,0.1565406665112028,8.350075112692366
Lakes,Rumbek Centre,SS0403,2005-05-09,0.10649859269051662,4.382348738671852
Lakes,Rumbek Centre,SS0403,2005-11-28,2.655261933144505,147.29579012990052
Lakes,Rumbek Centre,SS0403,2005-12-05,0.04794022438485016,3.0002519748569907
Lakes,Rumbek Centre,SS0403,2005-12-12,2.856260679164814,155.13562386027633
Lakes,Rumbek Centre,SS0403,2005-12-19,8.94353350764291,437.7391889815302
Lakes,Rumbek Centre,SS0403,2005-12-26,3.8383761156575518,164.02384908868513
Lakes,Rumbek East,SS0404,2005-01-03,0.07513285138579465,19.01241019120084
Lakes,Rumbek East,SS0404,2005-01-10,0.0,3.725364325035372
Lakes,Rumbek East,SS0404,2005-01-17,0.0021314958262441067,17.03670528815057
Lakes,Rumbek East,SS0404,2005-01-24,0.0,8.318991720057179
Lakes,Rumbek East,SS0404,2005-01-31,0.0,3.725364325035372
Lakes,Rumbek East,SS0404,2005-02-21,0.0021314958262441067,10.11623139634344
Lakes,Rumbek East,SS0404,2005-02-28,0.0,1.8626535731765208
Lakes,Rumbek East,SS0404,2005-05-30,0.0,1.8626617465689435
Lakes,Rumbek East,SS0404,2005-07-11,0.0,5.588009750038821
Lakes,Rumbek East,SS0404,2005-07-18,0.0,7.450695989104541
